# A B A' B' AB AA' BB' A'B'
0 19046 0 15449 0 0 0 334
0 16226 0 13842 0 0 0 309
0 16012 0 13422 0 0 0 307
0 15460 0 13323 0 0 0 309
0 15457 0 13098 0 0 0 289
0 15076 0 13198 0 0 0 294
0 15084 0 13192 0 0 0 310
0 15298 0 13286 0 0 0 303
0 15244 0 12924 0 0 0 293
0 16770 0 12964 0 0 0 331
0 16533 0 14480 0 0 0 319
0 16474 0 14259 0 0 0 360
0 16816 0 14507 0 0 0 329
0 16450 0 14565 0 0 0 335
0 14970 0 12850 0 0 0 301
0 14966 0 12854 0 0 0 297
0 14711 0 13144 0 0 0 294
0 14965 0 12858 0 0 0 323
0 15092 0 12909 0 0 0 318
0 14912 0 12843 0 0 0 324
0 14593 0 12987 0 0 0 290
0 15087 0 12980 0 0 0 356
0 14773 0 13166 0 0 0 311
0 14979 0 13075 0 0 0 324
0 15020 0 12959 0 0 0 320
0 14810 0 13132 0 0 0 290
0 14786 0 13004 0 0 0 295
0 14876 0 13221 0 0 0 310
0 14899 0 12842 0 0 0 321
0 14829 0 12573 0 0 0 307
0 14666 0 13001 0 0 0 327
0 14812 0 12981 0 0 0 322
0 14776 0 12908 0 0 0 265
0 15004 0 12908 0 0 0 299
0 14894 0 12928 0 0 0 285
0 14973 0 13054 0 0 0 292
0 14851 0 13111 0 0 0 297
0 14817 0 12769 0 0 0 314
0 15111 0 12957 0 0 0 333
0 14821 0 12984 0 0 0 305
0 14763 0 13034 0 0 0 322
0 14802 0 12846 0 0 0 294
0 14721 0 12997 0 0 0 292
0 14989 0 12967 0 0 0 344
0 14842 0 13002 0 0 0 331
0 14858 0 13000 0 0 0 344
0 14844 0 13109 0 0 0 305
0 14807 0 13092 0 0 0 290
0 14686 0 12675 0 0 0 306
0 14500 0 13031 0 0 0 305
0 14998 0 13172 0 0 0 324
0 14726 0 13093 0 0 0 274
0 15060 0 12926 0 0 0 273
0 14987 0 12823 0 0 0 327
0 14760 0 12839 0 0 0 296
0 14472 0 12920 0 0 0 265
0 14764 0 13025 0 0 0 309
0 14700 0 13240 0 0 0 312
0 14594 0 13032 0 0 0 286
0 14898 0 13202 0 0 0 281
