# A B A' B' AB AA' BB' A'B'
0 15421 0 15096 0 0 0 321
0 14240 0 13653 0 0 0 300
0 13880 0 13644 0 0 0 252
0 14145 0 13505 0 0 0 248
0 14423 0 13690 0 0 0 253
0 13955 0 13549 0 0 0 284
0 13422 0 13140 0 0 0 292
0 13376 0 12928 0 0 0 274
0 13436 0 13200 0 0 0 241
0 13281 0 13120 0 0 0 239
0 14963 0 14549 0 0 0 255
0 14944 0 14551 0 0 0 234
0 14752 0 14603 0 0 0 242
0 15006 0 14701 0 0 0 282
0 14600 0 14463 0 0 0 271
0 14768 0 14586 0 0 0 267
0 14828 0 14423 0 0 0 287
0 14705 0 14794 0 0 0 275
0 13462 0 13171 0 0 0 276
0 13317 0 13037 0 0 0 247
0 13478 0 13083 0 0 0 248
0 13473 0 13062 0 0 0 246
0 13460 0 13006 0 0 0 262
0 13264 0 13005 0 0 0 259
0 13410 0 13217 0 0 0 257
0 13749 0 13039 0 0 0 274
0 13625 0 13037 0 0 0 248
0 13505 0 13196 0 0 0 268
0 13488 0 13205 0 0 0 250
0 13368 0 13304 0 0 0 258
0 13722 0 13206 0 0 0 278
0 13556 0 13053 0 0 0 255
0 13805 0 13329 0 0 0 260
0 13545 0 13106 0 0 0 253
0 13574 0 13324 0 0 0 241
0 13420 0 13227 0 0 0 278
0 13482 0 13115 0 0 0 249
0 13607 0 13129 0 0 0 234
0 13380 0 13094 0 0 0 265
0 13725 0 13359 0 0 0 267
0 13562 0 13028 0 0 0 230
0 13605 0 13029 0 0 0 264
0 13546 0 13175 0 0 0 239
0 13728 0 13188 0 0 0 270
0 13384 0 13067 0 0 0 269
0 13552 0 13255 0 0 0 254
0 13267 0 13180 0 0 0 265
0 13374 0 13106 0 0 0 237
0 13655 0 13102 0 0 0 253
0 13587 0 13139 0 0 0 260
0 13540 0 13324 0 0 0 271
0 13492 0 13161 0 0 0 252
0 13667 0 13500 0 0 0 248
0 13788 0 13199 0 0 0 267
0 13498 0 13215 0 0 0 297
0 13254 0 12979 0 0 0 257
0 13451 0 13218 0 0 0 234
0 13599 0 13231 0 0 0 269
0 13524 0 13062 0 0 0 256
0 13495 0 13205 0 0 0 267
