# A B A' B' AB AA' BB' A'B'
0 25414 0 16022 0 0 0 318
0 23136 0 14000 0 0 0 297
0 22830 0 14011 0 0 0 277
0 22707 0 13881 0 0 0 232
0 21936 0 13444 0 0 0 252
0 21595 0 13299 0 0 0 229
0 20734 0 13269 0 0 0 268
0 20881 0 13484 0 0 0 263
0 20967 0 13433 0 0 0 257
0 21049 0 13470 0 0 0 255
0 23079 0 13288 0 0 0 247
0 23087 0 13454 0 0 0 259
0 23110 0 14824 0 0 0 259
0 23112 0 14772 0 0 0 261
0 23456 0 14606 0 0 0 247
0 23151 0 14603 0 0 0 259
0 22885 0 14711 0 0 0 274
0 22621 0 14410 0 0 0 287
0 22549 0 14790 0 0 0 252
0 22536 0 14356 0 0 0 272
0 22746 0 14523 0 0 0 296
0 20396 0 13102 0 0 0 264
0 20320 0 12877 0 0 0 239
0 20302 0 13127 0 0 0 281
0 20374 0 13129 0 0 0 281
0 20346 0 12915 0 0 0 256
0 20095 0 13091 0 0 0 270
0 20362 0 13027 0 0 0 294
0 20435 0 13022 0 0 0 255
0 19865 0 12974 0 0 0 282
0 20251 0 12958 0 0 0 269
0 20336 0 13142 0 0 0 273
0 20134 0 12966 0 0 0 251
0 20325 0 13056 0 0 0 258
0 20316 0 13202 0 0 0 279
0 20369 0 12963 0 0 0 252
0 20308 0 12981 0 0 0 245
0 20235 0 13118 0 0 0 262
0 20276 0 13046 0 0 0 285
0 20267 0 12970 0 0 0 254
0 20413 0 13069 0 0 0 251
0 20343 0 13070 0 0 0 254
0 20051 0 13164 0 0 0 276
0 20162 0 13034 0 0 0 258
0 20391 0 13010 0 0 0 227
0 20272 0 13238 0 0 0 270
0 20106 0 13061 0 0 0 241
0 20536 0 13374 0 0 0 272
0 20451 0 13031 0 0 0 254
0 20031 0 13028 0 0 0 250
0 20186 0 13258 0 0 0 266
0 20229 0 13138 0 0 0 260
0 20036 0 12861 0 0 0 253
0 20307 0 13242 0 0 0 238
0 20155 0 12937 0 0 0 262
0 20073 0 12983 0 0 0 247
0 20387 0 12961 0 0 0 247
0 20338 0 13153 0 0 0 271
0 20232 0 13061 0 0 0 279
0 20148 0 13253 0 0 0 250
