# A B A' B' AB AA' BB' A'B'
0 20987 0 14751 0 0 0 49
0 20729 0 14806 0 0 0 57
0 20765 0 14902 0 0 0 49
0 20640 0 14920 0 0 0 69
0 21005 0 15103 0 0 0 70
0 20657 0 14484 0 0 0 67
0 21064 0 14435 0 0 0 57
0 20690 0 14566 0 0 0 83
0 18998 0 12900 0 0 0 62
0 18915 0 13223 0 0 0 68
0 18504 0 12836 0 0 0 62
0 18754 0 13107 0 0 0 75
0 18641 0 12951 0 0 0 69
0 18874 0 13004 0 0 0 61
0 18718 0 13106 0 0 0 64
0 18856 0 13116 0 0 0 58
0 18593 0 13027 0 0 0 66
0 18693 0 12999 0 0 0 65
0 18425 0 12942 0 0 0 59
0 18633 0 12996 0 0 0 54
0 18854 0 13063 0 0 0 71
0 18627 0 13061 0 0 0 57
0 18707 0 12889 0 0 0 62
0 18800 0 13030 0 0 0 63
0 18588 0 13141 0 0 0 51
0 18638 0 13266 0 0 0 82
0 18390 0 12963 0 0 0 52
0 18789 0 13151 0 0 0 62
0 18754 0 13051 0 0 0 62
0 18417 0 12873 0 0 0 58
0 18690 0 13121 0 0 0 63
0 18712 0 12990 0 0 0 61
0 18572 0 13008 0 0 0 69
0 18649 0 12823 0 0 0 63
0 18756 0 13176 0 0 0 73
0 18728 0 13085 0 0 0 55
0 18638 0 13130 0 0 0 58
0 18748 0 13054 0 0 0 58
0 18627 0 13145 0 0 0 75
0 18636 0 12986 0 0 0 65
0 18596 0 13021 0 0 0 70
0 18635 0 13087 0 0 0 55
0 18890 0 13110 0 0 0 63
0 18447 0 13251 0 0 0 54
0 18386 0 13008 0 0 0 62
0 18490 0 12933 0 0 0 52
0 18436 0 13265 0 0 0 62
0 18513 0 13147 0 0 0 61
0 18753 0 13106 0 0 0 53
0 18485 0 13128 0 0 0 64
0 18488 0 13276 0 0 0 66
0 18698 0 13118 0 0 0 63
0 18586 0 12775 0 0 0 57
0 18485 0 12942 0 0 0 44
0 18576 0 12972 0 0 0 56
0 20745 0 12982 0 0 0 52
0 20717 0 13057 0 0 0 61
0 21032 0 12923 0 0 0 65
0 20666 0 13080 0 0 0 68
0 21048 0 14424 0 0 0 73
