# A B A' B' AB AA' BB' A'B'
0 24550 0 13358 0 0 0 39
0 22022 0 11855 0 0 0 24
0 22672 0 11831 0 0 0 45
0 22195 0 11989 0 0 0 35
0 21748 0 11887 0 0 0 33
0 22446 0 12061 0 0 0 35
0 22019 0 11844 0 0 0 33
0 22051 0 11458 0 0 0 42
0 21580 0 11689 0 0 0 38
0 21723 0 11697 0 0 0 40
0 21796 0 11835 0 0 0 45
0 21878 0 11712 0 0 0 43
0 21460 0 11595 0 0 0 29
0 21827 0 11580 0 0 0 34
0 22407 0 12043 0 0 0 52
0 22280 0 11939 0 0 0 52
0 22307 0 11953 0 0 0 39
0 21979 0 11814 0 0 0 33
0 22342 0 11953 0 0 0 34
0 22040 0 11755 0 0 0 38
0 21866 0 11765 0 0 0 34
0 21897 0 11803 0 0 0 31
0 22397 0 12159 0 0 0 33
0 25135 0 12223 0 0 0 36
0 25129 0 12463 0 0 0 30
0 25181 0 12476 0 0 0 35
0 25332 0 12230 0 0 0 34
0 24761 0 13517 0 0 0 33
0 24286 0 13040 0 0 0 41
0 24730 0 12878 0 0 0 30
0 24155 0 12998 0 0 0 36
0 24053 0 13007 0 0 0 42
0 24107 0 13011 0 0 0 40
0 23912 0 13106 0 0 0 43
0 24355 0 13001 0 0 0 49
0 24384 0 12858 0 0 0 33
0 21446 0 11865 0 0 0 33
0 21550 0 11703 0 0 0 38
0 21910 0 11554 0 0 0 41
0 21527 0 11682 0 0 0 32
0 21828 0 11701 0 0 0 29
0 21706 0 11709 0 0 0 30
0 21868 0 11710 0 0 0 45
0 21806 0 11647 0 0 0 35
0 21539 0 11701 0 0 0 34
0 21810 0 11850 0 0 0 36
0 21461 0 11693 0 0 0 37
0 21493 0 11761 0 0 0 39
0 21900 0 11757 0 0 0 37
0 21872 0 11748 0 0 0 33
0 21707 0 11814 0 0 0 44
0 21535 0 11568 0 0 0 31
0 21668 0 11550 0 0 0 37
0 21665 0 11594 0 0 0 38
0 21879 0 11811 0 0 0 27
0 22014 0 11922 0 0 0 34
0 21784 0 11685 0 0 0 33
0 21892 0 11684 0 0 0 29
0 21987 0 11764 0 0 0 40
0 22016 0 11782 0 0 0 29
