# A B A' B' AB AA' BB' A'B'
0 19608 0 13476 0 0 0 250
0 17741 0 11834 0 0 0 234
0 17556 0 12138 0 0 0 241
0 17811 0 12168 0 0 0 225
0 17434 0 12011 0 0 0 218
0 17230 0 11622 0 0 0 220
0 17133 0 11894 0 0 0 209
0 17303 0 11714 0 0 0 241
0 17547 0 11587 0 0 0 260
0 17299 0 11614 0 0 0 258
0 17472 0 11774 0 0 0 240
0 17520 0 11797 0 0 0 206
0 17492 0 11588 0 0 0 219
0 17323 0 11508 0 0 0 216
0 17431 0 11663 0 0 0 241
0 17265 0 11629 0 0 0 235
0 17310 0 11788 0 0 0 247
0 17343 0 11510 0 0 0 241
0 17230 0 11605 0 0 0 250
0 18869 0 11839 0 0 0 212
0 19095 0 11718 0 0 0 244
0 19198 0 11385 0 0 0 234
0 19215 0 11707 0 0 0 221
0 18899 0 13069 0 0 0 213
0 19158 0 12732 0 0 0 249
0 19306 0 13072 0 0 0 229
0 19210 0 12978 0 0 0 239
0 19239 0 12948 0 0 0 238
0 19509 0 12927 0 0 0 220
0 19052 0 13092 0 0 0 258
0 19326 0 12925 0 0 0 257
0 18827 0 12949 0 0 0 256
0 17230 0 11575 0 0 0 231
0 16974 0 11752 0 0 0 218
0 17043 0 11812 0 0 0 258
0 17319 0 11523 0 0 0 222
0 17393 0 11811 0 0 0 242
0 16989 0 11549 0 0 0 244
0 16917 0 11684 0 0 0 211
0 17368 0 11600 0 0 0 253
0 17090 0 11593 0 0 0 214
0 17356 0 11582 0 0 0 254
0 17109 0 11895 0 0 0 226
0 17090 0 11398 0 0 0 242
0 16901 0 11568 0 0 0 214
0 17104 0 11665 0 0 0 222
0 17365 0 11458 0 0 0 221
0 17046 0 11691 0 0 0 228
0 17152 0 11600 0 0 0 213
0 17181 0 11716 0 0 0 225
0 17270 0 11770 0 0 0 213
0 17041 0 11640 0 0 0 202
0 17176 0 11608 0 0 0 243
0 16787 0 11750 0 0 0 239
0 17049 0 11557 0 0 0 249
0 17336 0 11682 0 0 0 227
0 17203 0 11682 0 0 0 217
0 17019 0 11498 0 0 0 217
0 17239 0 11583 0 0 0 184
0 16860 0 11733 0 0 0 222
