# A B A' B' AB AA' BB' A'B'
0 17273 0 14897 0 0 0 381
0 15558 0 13474 0 0 0 297
0 15730 0 13527 0 0 0 339
0 15477 0 13340 0 0 0 302
0 15606 0 13322 0 0 0 316
0 15456 0 13597 0 0 0 308
0 15208 0 13203 0 0 0 301
0 15408 0 13271 0 0 0 311
0 15606 0 13619 0 0 0 309
0 15687 0 13592 0 0 0 277
0 15533 0 13459 0 0 0 321
0 15750 0 13537 0 0 0 318
0 15279 0 13503 0 0 0 310
0 14917 0 13008 0 0 0 314
0 15132 0 13245 0 0 0 307
0 14845 0 13043 0 0 0 336
0 14942 0 13222 0 0 0 328
0 14945 0 13025 0 0 0 319
0 16385 0 13174 0 0 0 318
0 16107 0 12953 0 0 0 326
0 16329 0 13053 0 0 0 300
0 16049 0 14627 0 0 0 335
0 16053 0 14379 0 0 0 325
0 15997 0 14815 0 0 0 328
0 15891 0 14304 0 0 0 310
0 16093 0 14253 0 0 0 319
0 16117 0 14479 0 0 0 305
0 16311 0 14591 0 0 0 361
0 15952 0 14340 0 0 0 310
0 15950 0 14573 0 0 0 331
0 14135 0 12849 0 0 0 301
0 14228 0 13023 0 0 0 311
0 14214 0 12845 0 0 0 287
0 14305 0 12875 0 0 0 304
0 14388 0 12929 0 0 0 329
0 14489 0 12786 0 0 0 336
0 14115 0 12880 0 0 0 340
0 14477 0 13140 0 0 0 282
0 14488 0 12926 0 0 0 358
0 14269 0 12998 0 0 0 329
0 14756 0 12597 0 0 0 305
0 14460 0 12815 0 0 0 313
0 14427 0 12781 0 0 0 314
0 14364 0 12950 0 0 0 317
0 14333 0 12848 0 0 0 315
0 14416 0 13064 0 0 0 334
0 14579 0 12878 0 0 0 331
0 14427 0 13075 0 0 0 325
0 14244 0 13022 0 0 0 304
0 14488 0 13066 0 0 0 331
0 14403 0 12970 0 0 0 332
0 14219 0 13222 0 0 0 338
0 14292 0 12738 0 0 0 293
0 14412 0 12838 0 0 0 302
0 14299 0 12829 0 0 0 342
0 14262 0 12843 0 0 0 326
0 14371 0 12915 0 0 0 349
0 14281 0 13077 0 0 0 312
0 14359 0 12986 0 0 0 321
0 14597 0 12972 0 0 0 338
