# A B A' B' AB AA' BB' A'B'
0 23475 0 13232 0 0 0 104
0 23259 0 13169 0 0 0 88
0 23364 0 13283 0 0 0 113
0 21133 0 12097 0 0 0 71
0 21511 0 11907 0 0 0 80
0 21675 0 12041 0 0 0 98
0 21756 0 12185 0 0 0 87
0 21092 0 11957 0 0 0 86
0 21627 0 11916 0 0 0 86
0 20887 0 11590 0 0 0 75
0 20725 0 11614 0 0 0 80
0 20843 0 11664 0 0 0 93
0 20970 0 11675 0 0 0 98
0 21087 0 11576 0 0 0 78
0 20941 0 11596 0 0 0 78
0 21073 0 11567 0 0 0 88
0 20834 0 11666 0 0 0 91
0 20910 0 11774 0 0 0 80
0 20809 0 11597 0 0 0 98
0 20757 0 11656 0 0 0 79
0 21221 0 11700 0 0 0 91
0 20774 0 11537 0 0 0 71
0 21272 0 11710 0 0 0 72
0 20818 0 11836 0 0 0 89
0 21093 0 11858 0 0 0 105
0 20843 0 11710 0 0 0 86
0 21035 0 11698 0 0 0 92
0 21051 0 11720 0 0 0 86
0 21048 0 11729 0 0 0 93
0 21032 0 11585 0 0 0 107
0 21340 0 11376 0 0 0 94
0 20847 0 11668 0 0 0 76
0 20921 0 11682 0 0 0 74
0 21216 0 11521 0 0 0 97
0 21119 0 11759 0 0 0 86
0 21171 0 11849 0 0 0 79
0 20974 0 11883 0 0 0 84
0 20829 0 11524 0 0 0 83
0 20941 0 11647 0 0 0 90
0 20690 0 11644 0 0 0 118
0 20951 0 11651 0 0 0 86
0 20970 0 11787 0 0 0 83
0 20996 0 11393 0 0 0 97
0 20861 0 11719 0 0 0 100
0 20671 0 11676 0 0 0 93
0 21135 0 11838 0 0 0 90
0 20737 0 11800 0 0 0 84
0 21041 0 11694 0 0 0 78
0 21110 0 11635 0 0 0 87
0 20948 0 11646 0 0 0 87
0 21285 0 11579 0 0 0 94
0 20783 0 11685 0 0 0 84
0 21087 0 11847 0 0 0 98
0 21121 0 11735 0 0 0 94
0 20984 0 11675 0 0 0 88
0 21117 0 11947 0 0 0 72
0 20557 0 11806 0 0 0 98
0 20919 0 11556 0 0 0 80
0 20859 0 11645 0 0 0 101
0 20775 0 11600 0 0 0 80
