# A B A' B' AB AA' BB' A'B'
0 21651 0 13307 0 0 0 97
0 19193 0 12060 0 0 0 71
0 19650 0 12054 0 0 0 94
0 19902 0 11973 0 0 0 101
0 19206 0 11705 0 0 0 78
0 19247 0 11668 0 0 0 70
0 19322 0 11572 0 0 0 88
0 19076 0 11594 0 0 0 64
0 19315 0 11738 0 0 0 91
0 19198 0 11657 0 0 0 79
0 19017 0 11670 0 0 0 90
0 19291 0 11686 0 0 0 76
0 21478 0 11673 0 0 0 85
0 21413 0 11596 0 0 0 63
0 21472 0 11631 0 0 0 82
0 21415 0 13292 0 0 0 83
0 21356 0 12997 0 0 0 84
0 21302 0 13098 0 0 0 83
0 21340 0 12632 0 0 0 95
0 21187 0 12940 0 0 0 79
0 21307 0 13044 0 0 0 83
0 21269 0 13061 0 0 0 71
0 21285 0 12741 0 0 0 70
0 21200 0 13018 0 0 0 84
0 21204 0 12878 0 0 0 96
0 21319 0 13053 0 0 0 83
0 19175 0 11438 0 0 0 72
0 19181 0 11649 0 0 0 88
0 19412 0 11566 0 0 0 89
0 19039 0 11787 0 0 0 76
0 19299 0 11743 0 0 0 79
0 19121 0 11774 0 0 0 74
0 19046 0 11825 0 0 0 90
0 19351 0 11570 0 0 0 70
0 19360 0 11859 0 0 0 77
0 19687 0 11688 0 0 0 83
0 19181 0 11804 0 0 0 77
0 18960 0 11766 0 0 0 82
0 19441 0 11472 0 0 0 73
0 19195 0 11670 0 0 0 96
0 19254 0 11712 0 0 0 93
0 19242 0 11475 0 0 0 98
0 19325 0 11508 0 0 0 74
0 18999 0 11749 0 0 0 78
0 19208 0 11479 0 0 0 72
0 19149 0 11807 0 0 0 72
0 19087 0 11700 0 0 0 76
0 19062 0 11839 0 0 0 79
0 19221 0 11634 0 0 0 69
0 19358 0 11623 0 0 0 85
0 19258 0 11958 0 0 0 103
0 19171 0 11746 0 0 0 84
0 19282 0 11472 0 0 0 82
0 19289 0 11865 0 0 0 85
0 19235 0 11752 0 0 0 62
0 19330 0 11435 0 0 0 88
0 19174 0 11936 0 0 0 80
0 19400 0 11760 0 0 0 78
0 18862 0 11590 0 0 0 78
0 19222 0 11876 0 0 0 88
