# A B A' B' AB AA' BB' A'B'
0 14865 0 13205 0 0 0 296
0 13459 0 11846 0 0 0 231
0 13403 0 12086 0 0 0 281
0 13528 0 11944 0 0 0 285
0 13050 0 11880 0 0 0 264
0 13655 0 11924 0 0 0 281
0 13480 0 11787 0 0 0 262
0 13470 0 11952 0 0 0 261
0 12932 0 11836 0 0 0 261
0 13080 0 11538 0 0 0 269
0 14372 0 11645 0 0 0 276
0 14404 0 12879 0 0 0 281
0 14400 0 12941 0 0 0 314
0 14442 0 12827 0 0 0 265
0 14540 0 12622 0 0 0 261
0 14496 0 12750 0 0 0 251
0 14667 0 12676 0 0 0 256
0 14514 0 12953 0 0 0 278
0 14410 0 12980 0 0 0 310
0 14475 0 12772 0 0 0 289
0 12961 0 11463 0 0 0 253
0 12896 0 11463 0 0 0 264
0 13084 0 11699 0 0 0 290
0 13137 0 11539 0 0 0 253
0 12915 0 11679 0 0 0 271
0 13171 0 11646 0 0 0 263
0 12987 0 11459 0 0 0 246
0 13056 0 11635 0 0 0 281
0 13050 0 11714 0 0 0 253
0 13015 0 11365 0 0 0 252
0 12871 0 11316 0 0 0 265
0 13032 0 11637 0 0 0 283
0 13205 0 11330 0 0 0 276
0 13261 0 11570 0 0 0 290
0 13212 0 11548 0 0 0 282
0 13111 0 11430 0 0 0 262
0 13003 0 11721 0 0 0 279
0 12848 0 11611 0 0 0 273
0 13228 0 11541 0 0 0 259
0 13225 0 11536 0 0 0 263
0 12886 0 11632 0 0 0 265
0 13045 0 11675 0 0 0 280
0 12983 0 11616 0 0 0 279
0 13184 0 11453 0 0 0 267
0 12744 0 11537 0 0 0 269
0 13001 0 11501 0 0 0 249
0 13008 0 11281 0 0 0 257
0 13228 0 11596 0 0 0 252
0 12721 0 11592 0 0 0 270
0 12895 0 11428 0 0 0 258
0 12919 0 11649 0 0 0 252
0 13173 0 11534 0 0 0 276
0 12988 0 11597 0 0 0 250
0 13229 0 11554 0 0 0 275
0 12669 0 11570 0 0 0 268
0 12865 0 11650 0 0 0 265
0 13101 0 11785 0 0 0 272
0 13141 0 11510 0 0 0 280
0 13195 0 11540 0 0 0 273
0 13272 0 11560 0 0 0 275
