# A B A' B' AB AA' BB' A'B'
0 17101 0 13301 0 0 0 240
0 15736 0 12571 0 0 0 238
0 15761 0 12098 0 0 0 213
0 15797 0 11976 0 0 0 231
0 15260 0 12002 0 0 0 219
0 15025 0 11807 0 0 0 229
0 15195 0 11885 0 0 0 199
0 14956 0 12029 0 0 0 202
0 15113 0 11860 0 0 0 225
0 16301 0 11872 0 0 0 212
0 16479 0 13144 0 0 0 246
0 15041 0 11971 0 0 0 241
0 15009 0 11681 0 0 0 202
0 15121 0 11896 0 0 0 197
0 15023 0 11806 0 0 0 179
0 15046 0 12043 0 0 0 209
0 15099 0 11988 0 0 0 227
0 14731 0 12027 0 0 0 213
0 15191 0 11885 0 0 0 228
0 15076 0 11806 0 0 0 220
0 15108 0 11793 0 0 0 191
0 14864 0 11898 0 0 0 230
0 15245 0 11956 0 0 0 223
0 14997 0 12054 0 0 0 196
0 15017 0 11913 0 0 0 215
0 15169 0 11760 0 0 0 184
0 15254 0 11965 0 0 0 222
0 15046 0 11768 0 0 0 223
0 14844 0 11774 0 0 0 213
0 15118 0 11763 0 0 0 203
0 15055 0 11918 0 0 0 211
0 15228 0 11775 0 0 0 200
0 15148 0 11983 0 0 0 215
0 15137 0 12038 0 0 0 204
0 14832 0 11990 0 0 0 183
0 15096 0 11962 0 0 0 208
0 15152 0 12026 0 0 0 195
0 15387 0 12108 0 0 0 229
0 15102 0 11910 0 0 0 220
0 14995 0 11380 0 0 0 192
0 15220 0 11775 0 0 0 207
0 15014 0 11703 0 0 0 216
0 15200 0 11918 0 0 0 189
0 15148 0 11923 0 0 0 208
0 14673 0 11949 0 0 0 188
0 14937 0 11859 0 0 0 228
0 15451 0 11799 0 0 0 206
0 15064 0 11762 0 0 0 220
0 15056 0 12050 0 0 0 199
0 14891 0 11819 0 0 0 187
0 14985 0 11967 0 0 0 205
0 15090 0 11874 0 0 0 215
0 15114 0 11935 0 0 0 233
0 15023 0 11926 0 0 0 218
0 15117 0 11706 0 0 0 197
0 14776 0 11912 0 0 0 230
0 14952 0 11886 0 0 0 224
0 15332 0 11750 0 0 0 206
0 15004 0 11818 0 0 0 221
0 14956 0 11883 0 0 0 219
