# A B A' B' AB AA' BB' A'B'
0 23132 0 13580 0 0 0 160
0 23089 0 12066 0 0 0 129
0 23012 0 12181 0 0 0 133
0 23225 0 13437 0 0 0 138
0 23274 0 13541 0 0 0 105
0 22881 0 13511 0 0 0 159
0 23077 0 13450 0 0 0 119
0 22981 0 13344 0 0 0 121
0 22979 0 13522 0 0 0 135
0 22523 0 13330 0 0 0 143
0 22961 0 13354 0 0 0 125
0 20235 0 12231 0 0 0 140
0 20101 0 11604 0 0 0 116
0 20150 0 11541 0 0 0 127
0 20331 0 11667 0 0 0 116
0 20223 0 11736 0 0 0 142
0 19853 0 11523 0 0 0 154
0 20086 0 11721 0 0 0 140
0 20239 0 11821 0 0 0 125
0 20040 0 11695 0 0 0 130
0 20193 0 11747 0 0 0 152
0 20256 0 11617 0 0 0 125
0 20119 0 11787 0 0 0 170
0 20284 0 11520 0 0 0 131
0 20074 0 11743 0 0 0 141
0 20201 0 11770 0 0 0 130
0 20157 0 11813 0 0 0 128
0 19977 0 11666 0 0 0 134
0 20287 0 11887 0 0 0 117
0 20147 0 11599 0 0 0 138
0 20087 0 11610 0 0 0 123
0 20268 0 11608 0 0 0 127
0 20207 0 11670 0 0 0 129
0 19879 0 11724 0 0 0 128
0 20123 0 11779 0 0 0 128
0 20183 0 11632 0 0 0 124
0 19967 0 11738 0 0 0 152
0 20185 0 11735 0 0 0 125
0 20136 0 11594 0 0 0 112
0 19907 0 11630 0 0 0 126
0 19883 0 11780 0 0 0 126
0 20041 0 11552 0 0 0 148
0 20315 0 11656 0 0 0 128
0 20065 0 11593 0 0 0 133
0 20040 0 11703 0 0 0 143
0 20010 0 11897 0 0 0 136
0 19930 0 11697 0 0 0 127
0 20185 0 11647 0 0 0 125
0 19855 0 11641 0 0 0 131
0 20268 0 11590 0 0 0 137
0 20069 0 11711 0 0 0 151
0 19987 0 11838 0 0 0 106
0 20050 0 11614 0 0 0 131
0 20157 0 11779 0 0 0 150
0 19836 0 11601 0 0 0 155
0 20200 0 11712 0 0 0 123
0 20176 0 11863 0 0 0 129
0 20166 0 11720 0 0 0 126
0 19916 0 11585 0 0 0 111
0 20111 0 11933 0 0 0 135
