# A B A' B' AB AA' BB' A'B'
0 20899 0 15694 0 0 0 334
0 16937 0 13518 0 0 0 297
0 16584 0 13335 0 0 0 349
0 16276 0 13121 0 0 0 286
0 16613 0 13055 0 0 0 325
0 16664 0 12941 0 0 0 341
0 16512 0 13121 0 0 0 322
0 16511 0 12908 0 0 0 334
0 16571 0 13207 0 0 0 330
0 16474 0 13047 0 0 0 321
0 16389 0 13131 0 0 0 343
0 16454 0 13273 0 0 0 361
0 16858 0 13308 0 0 0 317
0 16649 0 13140 0 0 0 326
0 16458 0 12894 0 0 0 308
0 16538 0 13143 0 0 0 302
0 16625 0 13105 0 0 0 328
0 16812 0 13001 0 0 0 338
0 16525 0 13232 0 0 0 341
0 16557 0 13036 0 0 0 314
0 16780 0 13322 0 0 0 309
0 16656 0 13092 0 0 0 327
0 16564 0 12998 0 0 0 329
0 16649 0 13184 0 0 0 342
0 16542 0 13143 0 0 0 342
0 18287 0 13073 0 0 0 308
0 18281 0 13018 0 0 0 306
0 18434 0 13327 0 0 0 347
0 18561 0 14627 0 0 0 349
0 18416 0 14457 0 0 0 334
0 18509 0 14704 0 0 0 351
0 18544 0 14379 0 0 0 337
0 18381 0 14545 0 0 0 345
0 18371 0 14646 0 0 0 356
0 18304 0 14548 0 0 0 284
0 18626 0 14695 0 0 0 363
0 18528 0 14486 0 0 0 380
0 18745 0 14618 0 0 0 372
0 16754 0 13141 0 0 0 365
0 16647 0 13100 0 0 0 281
0 16636 0 12989 0 0 0 337
0 16493 0 13010 0 0 0 335
0 16908 0 13270 0 0 0 324
0 16715 0 13252 0 0 0 310
0 16345 0 13146 0 0 0 297
0 16362 0 13367 0 0 0 318
0 16602 0 13045 0 0 0 310
0 16628 0 13024 0 0 0 289
0 16513 0 13193 0 0 0 309
0 16568 0 13081 0 0 0 335
0 16410 0 13125 0 0 0 335
0 16512 0 13281 0 0 0 315
0 16432 0 13147 0 0 0 304
0 16308 0 13216 0 0 0 316
0 16824 0 13315 0 0 0 321
0 16569 0 13057 0 0 0 321
0 16619 0 13121 0 0 0 304
0 16773 0 12973 0 0 0 328
0 16619 0 13180 0 0 0 312
0 16811 0 13267 0 0 0 302
