# A B A' B' AB AA' BB' A'B'
0 17459 0 15236 0 0 0 138
0 15434 0 13774 0 0 0 134
0 15426 0 13818 0 0 0 116
0 15659 0 13855 0 0 0 115
0 15614 0 13684 0 0 0 129
0 15514 0 13874 0 0 0 137
0 15777 0 13992 0 0 0 122
0 14688 0 13503 0 0 0 121
0 14940 0 13132 0 0 0 121
0 14703 0 13383 0 0 0 129
0 14631 0 12852 0 0 0 139
0 14683 0 12921 0 0 0 135
0 14690 0 13040 0 0 0 130
0 14374 0 13278 0 0 0 124
0 14761 0 13344 0 0 0 156
0 14363 0 12960 0 0 0 124
0 14647 0 13257 0 0 0 108
0 14491 0 12953 0 0 0 128
0 14590 0 13146 0 0 0 131
0 14462 0 13221 0 0 0 125
0 14409 0 13209 0 0 0 126
0 14448 0 13191 0 0 0 134
0 14922 0 13148 0 0 0 114
0 14700 0 13089 0 0 0 137
0 14477 0 13304 0 0 0 134
0 14817 0 13285 0 0 0 120
0 14653 0 13173 0 0 0 117
0 14388 0 12914 0 0 0 127
0 14577 0 13185 0 0 0 155
0 14666 0 13020 0 0 0 114
0 14394 0 12917 0 0 0 114
0 14622 0 13254 0 0 0 107
0 14683 0 13082 0 0 0 134
0 14502 0 12944 0 0 0 122
0 14674 0 13060 0 0 0 111
0 14422 0 13333 0 0 0 99
0 14627 0 12910 0 0 0 132
0 14561 0 13105 0 0 0 128
0 14703 0 12914 0 0 0 134
0 14469 0 13057 0 0 0 129
0 14569 0 12835 0 0 0 122
0 14561 0 12949 0 0 0 120
0 14509 0 13184 0 0 0 117
0 16132 0 13191 0 0 0 124
0 16068 0 13107 0 0 0 132
0 16358 0 13175 0 0 0 121
0 16285 0 13021 0 0 0 107
0 16234 0 14439 0 0 0 131
0 16037 0 14575 0 0 0 118
0 16280 0 14632 0 0 0 153
0 16349 0 14607 0 0 0 126
0 16319 0 14647 0 0 0 121
0 16173 0 14783 0 0 0 121
0 16100 0 14553 0 0 0 144
0 16328 0 14588 0 0 0 141
0 16198 0 14641 0 0 0 134
0 16322 0 14457 0 0 0 127
0 14633 0 13120 0 0 0 104
0 14807 0 13013 0 0 0 132
0 14693 0 13287 0 0 0 132
