# A B A' B' AB AA' BB' A'B'
0 17782 0 14836 0 0 0 101
0 16062 0 13543 0 0 0 87
0 15988 0 13531 0 0 0 107
0 16216 0 13518 0 0 0 80
0 15717 0 13149 0 0 0 103
0 15660 0 13386 0 0 0 98
0 15883 0 13132 0 0 0 90
0 15759 0 13227 0 0 0 90
0 15990 0 13261 0 0 0 73
0 16021 0 13073 0 0 0 86
0 15654 0 12937 0 0 0 78
0 15910 0 13050 0 0 0 92
0 15858 0 12970 0 0 0 114
0 16006 0 13046 0 0 0 95
0 15821 0 13149 0 0 0 98
0 15898 0 13103 0 0 0 94
0 15687 0 12913 0 0 0 89
0 15901 0 12961 0 0 0 112
0 15689 0 12952 0 0 0 98
0 15849 0 13028 0 0 0 95
0 16002 0 12912 0 0 0 83
0 17333 0 13287 0 0 0 75
0 17463 0 13067 0 0 0 94
0 17678 0 14583 0 0 0 77
0 17468 0 14451 0 0 0 91
0 17678 0 14414 0 0 0 92
0 17565 0 14622 0 0 0 107
0 17366 0 14589 0 0 0 104
0 17441 0 14694 0 0 0 110
0 17215 0 14352 0 0 0 91
0 17582 0 14461 0 0 0 105
0 17498 0 14563 0 0 0 105
0 17429 0 14456 0 0 0 93
0 17432 0 14441 0 0 0 97
0 15828 0 13019 0 0 0 104
0 15751 0 13019 0 0 0 80
0 15736 0 13340 0 0 0 94
0 15838 0 13229 0 0 0 82
0 15677 0 13098 0 0 0 90
0 15842 0 13069 0 0 0 85
0 15761 0 13142 0 0 0 102
0 15485 0 13392 0 0 0 85
0 15665 0 13129 0 0 0 92
0 15719 0 13123 0 0 0 89
0 15918 0 13227 0 0 0 88
0 15472 0 13081 0 0 0 93
0 15874 0 12851 0 0 0 85
0 15825 0 12876 0 0 0 98
0 15693 0 13179 0 0 0 86
0 15788 0 13269 0 0 0 74
0 15825 0 13281 0 0 0 103
0 15808 0 13106 0 0 0 76
0 15953 0 12999 0 0 0 89
0 15832 0 13046 0 0 0 77
0 15804 0 12928 0 0 0 102
0 15645 0 12859 0 0 0 71
0 15749 0 12989 0 0 0 88
0 15791 0 13141 0 0 0 83
0 15384 0 13207 0 0 0 95
0 15667 0 13186 0 0 0 81
