# A B A' B' AB AA' BB' A'B'
0 17577 0 13125 0 0 0 290
0 16072 0 12161 0 0 0 289
0 16080 0 12053 0 0 0 295
0 15759 0 12095 0 0 0 254
0 15751 0 11652 0 0 0 276
0 15698 0 11716 0 0 0 265
0 15620 0 11604 0 0 0 280
0 15702 0 11662 0 0 0 281
0 15606 0 11514 0 0 0 240
0 15585 0 11646 0 0 0 253
0 15748 0 11708 0 0 0 267
0 15560 0 11607 0 0 0 267
0 15509 0 11540 0 0 0 263
0 15785 0 11503 0 0 0 257
0 15528 0 11604 0 0 0 261
0 15722 0 11505 0 0 0 272
0 15691 0 11572 0 0 0 264
0 15733 0 11469 0 0 0 263
0 15688 0 11642 0 0 0 303
0 15603 0 11479 0 0 0 270
0 15669 0 11481 0 0 0 242
0 15554 0 11584 0 0 0 288
0 15779 0 11533 0 0 0 267
0 15813 0 11761 0 0 0 267
0 16008 0 11549 0 0 0 289
0 15451 0 11574 0 0 0 261
0 15743 0 11567 0 0 0 266
0 15588 0 11549 0 0 0 271
0 17383 0 11736 0 0 0 290
0 17424 0 11522 0 0 0 244
0 17472 0 11619 0 0 0 267
0 17483 0 11519 0 0 0 257
0 17365 0 12956 0 0 0 261
0 17156 0 12825 0 0 0 229
0 17376 0 13118 0 0 0 269
0 17226 0 13046 0 0 0 283
0 17346 0 13216 0 0 0 266
0 17475 0 12790 0 0 0 257
0 17373 0 12851 0 0 0 275
0 17212 0 12928 0 0 0 313
0 17684 0 12949 0 0 0 277
0 17366 0 13012 0 0 0 317
0 15714 0 11706 0 0 0 297
0 15594 0 11682 0 0 0 258
0 15614 0 11464 0 0 0 261
0 15712 0 11557 0 0 0 292
0 15945 0 11934 0 0 0 257
0 15514 0 11580 0 0 0 301
0 15703 0 11823 0 0 0 283
0 15790 0 11522 0 0 0 271
0 15455 0 11662 0 0 0 260
0 15728 0 11552 0 0 0 252
0 15452 0 11599 0 0 0 265
0 15707 0 11565 0 0 0 233
0 15625 0 11419 0 0 0 261
0 15871 0 11735 0 0 0 274
0 15950 0 11487 0 0 0 278
0 15871 0 11467 0 0 0 299
0 15886 0 11785 0 0 0 293
0 15570 0 11711 0 0 0 262
