# A B A' B' AB AA' BB' A'B'
0 19688 0 14418 0 0 0 219
0 18977 0 13880 0 0 0 256
0 17532 0 12670 0 0 0 213
0 17605 0 13013 0 0 0 215
0 17533 0 12960 0 0 0 216
0 17737 0 13192 0 0 0 217
0 16974 0 12838 0 0 0 233
0 15328 0 11918 0 0 0 228
0 15205 0 11834 0 0 0 207
0 14940 0 11743 0 0 0 225
0 14991 0 11675 0 0 0 215
0 15166 0 11670 0 0 0 208
0 15175 0 11589 0 0 0 211
0 15010 0 11542 0 0 0 196
0 15019 0 11459 0 0 0 197
0 15333 0 11644 0 0 0 223
0 15337 0 11561 0 0 0 198
0 15043 0 11741 0 0 0 223
0 15248 0 11700 0 0 0 239
0 15075 0 11573 0 0 0 221
0 15125 0 11661 0 0 0 228
0 15057 0 11792 0 0 0 235
0 15047 0 11802 0 0 0 231
0 15190 0 11802 0 0 0 238
0 14970 0 11741 0 0 0 204
0 15049 0 11706 0 0 0 215
0 15103 0 11657 0 0 0 208
0 15169 0 11772 0 0 0 193
0 15048 0 11522 0 0 0 220
0 15193 0 11724 0 0 0 222
0 15234 0 11917 0 0 0 230
0 15161 0 11541 0 0 0 196
0 14985 0 11668 0 0 0 205
0 15153 0 11631 0 0 0 212
0 14967 0 11645 0 0 0 200
0 15213 0 11644 0 0 0 219
0 15046 0 11798 0 0 0 237
0 15194 0 11664 0 0 0 208
0 15121 0 11661 0 0 0 223
0 15062 0 11661 0 0 0 231
0 15078 0 11526 0 0 0 212
0 15332 0 11763 0 0 0 241
0 15484 0 11604 0 0 0 226
0 14937 0 11716 0 0 0 221
0 14971 0 11569 0 0 0 199
0 15137 0 11722 0 0 0 229
0 15275 0 11747 0 0 0 201
0 15127 0 11782 0 0 0 215
0 15201 0 11967 0 0 0 214
0 16844 0 11564 0 0 0 234
0 16528 0 11659 0 0 0 227
0 16962 0 11692 0 0 0 206
0 16746 0 13131 0 0 0 211
0 16948 0 13067 0 0 0 208
0 17282 0 13177 0 0 0 216
0 17289 0 12974 0 0 0 219
0 17347 0 13249 0 0 0 232
0 17381 0 13124 0 0 0 213
0 17370 0 13304 0 0 0 220
0 17432 0 13302 0 0 0 255
