# A B A' B' AB AA' BB' A'B'
0 16721 0 15118 0 0 0 292
0 14738 0 13601 0 0 0 254
0 14982 0 13608 0 0 0 257
0 14900 0 13429 0 0 0 256
0 14910 0 13494 0 0 0 280
0 14734 0 13488 0 0 0 283
0 14662 0 13441 0 0 0 279
0 14694 0 13389 0 0 0 268
0 14698 0 13492 0 0 0 283
0 14790 0 13432 0 0 0 255
0 14682 0 13475 0 0 0 260
0 14678 0 13265 0 0 0 254
0 14699 0 13491 0 0 0 263
0 14687 0 13565 0 0 0 264
0 14871 0 13271 0 0 0 249
0 14418 0 13377 0 0 0 283
0 14814 0 13327 0 0 0 260
0 14777 0 13446 0 0 0 310
0 14719 0 13271 0 0 0 258
0 14723 0 13243 0 0 0 273
0 14574 0 13423 0 0 0 281
0 14649 0 13677 0 0 0 245
0 14583 0 13358 0 0 0 271
0 14788 0 13245 0 0 0 279
0 14810 0 13445 0 0 0 269
0 14852 0 13653 0 0 0 266
0 14658 0 13375 0 0 0 271
0 14474 0 13393 0 0 0 265
0 14857 0 13176 0 0 0 235
0 14585 0 13301 0 0 0 262
0 14692 0 13436 0 0 0 271
0 14830 0 13533 0 0 0 277
0 14512 0 13560 0 0 0 280
0 14775 0 13657 0 0 0 250
0 14624 0 13363 0 0 0 250
0 14551 0 13449 0 0 0 270
0 14735 0 13585 0 0 0 254
0 14734 0 13400 0 0 0 271
0 14975 0 13548 0 0 0 273
0 16386 0 13278 0 0 0 271
0 16300 0 13393 0 0 0 253
0 16532 0 13396 0 0 0 274
0 16169 0 14960 0 0 0 240
0 16180 0 14938 0 0 0 287
0 16270 0 14661 0 0 0 250
0 16069 0 14799 0 0 0 254
0 16382 0 14878 0 0 0 290
0 16325 0 15011 0 0 0 254
0 16473 0 15033 0 0 0 279
0 16471 0 14967 0 0 0 309
0 16540 0 15183 0 0 0 318
0 14640 0 13488 0 0 0 270
0 14854 0 13462 0 0 0 293
0 14588 0 13457 0 0 0 253
0 14888 0 13247 0 0 0 306
0 14548 0 13222 0 0 0 264
0 14856 0 13583 0 0 0 263
0 14871 0 13207 0 0 0 291
0 14918 0 13295 0 0 0 277
0 14691 0 13439 0 0 0 277
