# A B A' B' AB AA' BB' A'B'
0 18952 0 14151 0 0 0 145
0 16966 0 12721 0 0 0 133
0 17188 0 12793 0 0 0 135
0 17092 0 12939 0 0 0 118
0 17212 0 12824 0 0 0 151
0 17041 0 12533 0 0 0 124
0 17094 0 12632 0 0 0 130
0 17147 0 12655 0 0 0 138
0 16956 0 12913 0 0 0 110
0 17357 0 12763 0 0 0 134
0 17069 0 12730 0 0 0 130
0 16983 0 12452 0 0 0 125
0 17289 0 12733 0 0 0 137
0 17080 0 12632 0 0 0 137
0 17082 0 12793 0 0 0 142
0 17016 0 12925 0 0 0 128
0 16856 0 12631 0 0 0 120
0 17337 0 12532 0 0 0 136
0 17202 0 12894 0 0 0 149
0 17044 0 12738 0 0 0 116
0 16839 0 12712 0 0 0 121
0 17150 0 12590 0 0 0 113
0 17102 0 12888 0 0 0 128
0 17392 0 12795 0 0 0 134
0 17181 0 12749 0 0 0 137
0 17148 0 12714 0 0 0 121
0 17214 0 12901 0 0 0 147
0 17034 0 12921 0 0 0 136
0 17099 0 12748 0 0 0 123
0 16912 0 12813 0 0 0 131
0 16819 0 12666 0 0 0 146
0 16961 0 12784 0 0 0 136
0 16910 0 12774 0 0 0 129
0 16769 0 12799 0 0 0 137
0 16975 0 12765 0 0 0 142
0 17040 0 12606 0 0 0 142
0 16764 0 12788 0 0 0 127
0 18862 0 12446 0 0 0 130
0 19065 0 12641 0 0 0 139
0 18802 0 12362 0 0 0 140
0 18940 0 13965 0 0 0 149
0 18613 0 13830 0 0 0 134
0 18764 0 13899 0 0 0 112
0 18728 0 14252 0 0 0 156
0 18919 0 14313 0 0 0 141
0 18666 0 14022 0 0 0 141
0 18907 0 13879 0 0 0 129
0 18561 0 14064 0 0 0 154
0 18818 0 14048 0 0 0 139
0 18865 0 14140 0 0 0 140
0 16618 0 12553 0 0 0 116
0 16914 0 12700 0 0 0 129
0 16886 0 12549 0 0 0 138
0 16862 0 12936 0 0 0 133
0 17023 0 12710 0 0 0 140
0 17039 0 12605 0 0 0 133
0 16847 0 12656 0 0 0 117
0 16878 0 12566 0 0 0 125
0 16959 0 12587 0 0 0 141
0 17020 0 12799 0 0 0 135
