# A B A' B' AB AA' BB' A'B'
0 18277 0 15029 0 0 0 221
0 16345 0 13780 0 0 0 193
0 16018 0 13464 0 0 0 186
0 16430 0 13568 0 0 0 175
0 16170 0 13502 0 0 0 195
0 15978 0 13411 0 0 0 179
0 15778 0 13482 0 0 0 206
0 16172 0 13307 0 0 0 160
0 15995 0 13288 0 0 0 217
0 17452 0 13268 0 0 0 197
0 17523 0 14935 0 0 0 166
0 17224 0 14748 0 0 0 184
0 17487 0 15064 0 0 0 207
0 17474 0 14864 0 0 0 203
0 17690 0 14991 0 0 0 217
0 15631 0 13400 0 0 0 173
0 15867 0 13374 0 0 0 172
0 15857 0 13401 0 0 0 200
0 15816 0 13568 0 0 0 193
0 15846 0 13387 0 0 0 200
0 16146 0 13502 0 0 0 197
0 15758 0 13362 0 0 0 189
0 16059 0 13390 0 0 0 182
0 15858 0 13589 0 0 0 196
0 15947 0 13330 0 0 0 191
0 15900 0 13578 0 0 0 218
0 16093 0 13528 0 0 0 187
0 15694 0 13718 0 0 0 193
0 16035 0 13326 0 0 0 196
0 15737 0 13466 0 0 0 194
0 16044 0 13353 0 0 0 152
0 15772 0 13467 0 0 0 198
0 15844 0 13548 0 0 0 180
0 15734 0 13583 0 0 0 169
0 15827 0 13406 0 0 0 192
0 15815 0 13368 0 0 0 174
0 16168 0 13393 0 0 0 201
0 16072 0 13337 0 0 0 215
0 16042 0 13594 0 0 0 189
0 15926 0 13445 0 0 0 184
0 15876 0 13380 0 0 0 170
0 15986 0 13223 0 0 0 151
0 16079 0 13417 0 0 0 166
0 15894 0 13252 0 0 0 180
0 16114 0 13371 0 0 0 178
0 15900 0 13461 0 0 0 199
0 15965 0 13117 0 0 0 182
0 15852 0 13374 0 0 0 194
0 15829 0 13436 0 0 0 153
0 15907 0 13380 0 0 0 175
0 15792 0 13208 0 0 0 195
0 15862 0 13440 0 0 0 208
0 15887 0 13437 0 0 0 168
0 16081 0 13540 0 0 0 181
0 15829 0 13543 0 0 0 196
0 15879 0 13496 0 0 0 169
0 15731 0 13412 0 0 0 181
0 15839 0 13272 0 0 0 184
0 15846 0 13578 0 0 0 184
0 15945 0 13440 0 0 0 172
