# A B A' B' AB AA' BB' A'B'
0 20834 0 14213 0 0 0 25
0 18668 0 12766 0 0 0 26
0 18830 0 12777 0 0 0 20
0 18583 0 12892 0 0 0 19
0 18694 0 12644 0 0 0 20
0 20763 0 12754 0 0 0 14
0 20747 0 12707 0 0 0 25
0 20679 0 12654 0 0 0 14
0 21290 0 14273 0 0 0 24
0 20565 0 14322 0 0 0 24
0 20806 0 14343 0 0 0 15
0 18591 0 12796 0 0 0 19
0 18769 0 12926 0 0 0 26
0 18855 0 12971 0 0 0 24
0 18821 0 12883 0 0 0 32
0 18835 0 12963 0 0 0 27
0 18532 0 12850 0 0 0 23
0 18417 0 12714 0 0 0 24
0 18605 0 12613 0 0 0 23
0 18444 0 12620 0 0 0 31
0 18436 0 12630 0 0 0 28
0 18289 0 12771 0 0 0 27
0 18366 0 12650 0 0 0 28
0 18530 0 12836 0 0 0 24
0 18878 0 12739 0 0 0 21
0 18759 0 12820 0 0 0 22
0 18328 0 12673 0 0 0 18
0 18895 0 12676 0 0 0 24
0 18675 0 12879 0 0 0 23
0 18796 0 12771 0 0 0 28
0 18663 0 12898 0 0 0 17
0 18378 0 12784 0 0 0 25
0 18276 0 12782 0 0 0 29
0 19013 0 12675 0 0 0 25
0 18941 0 12960 0 0 0 21
0 18685 0 12816 0 0 0 19
0 18850 0 12859 0 0 0 19
0 18790 0 12766 0 0 0 21
0 18539 0 12923 0 0 0 24
0 18572 0 12932 0 0 0 24
0 18416 0 12672 0 0 0 20
0 18686 0 12550 0 0 0 29
0 18682 0 12718 0 0 0 27
0 18711 0 12965 0 0 0 23
0 18563 0 12702 0 0 0 22
0 18359 0 12779 0 0 0 14
0 18545 0 12793 0 0 0 28
0 18398 0 12474 0 0 0 21
0 18154 0 12717 0 0 0 21
0 18644 0 12691 0 0 0 24
0 18156 0 12877 0 0 0 28
0 18576 0 12804 0 0 0 16
0 18500 0 12654 0 0 0 24
0 18433 0 12791 0 0 0 28
0 18624 0 12649 0 0 0 37
0 18686 0 12699 0 0 0 15
0 18224 0 12843 0 0 0 21
0 18571 0 12678 0 0 0 26
0 18492 0 12730 0 0 0 17
0 18727 0 12642 0 0 0 20
