# A B A' B' AB AA' BB' A'B'
0 22432 0 15492 0 0 0 177
0 19781 0 13685 0 0 0 129
0 19334 0 13312 0 0 0 144
0 18899 0 13379 0 0 0 157
0 18762 0 13468 0 0 0 185
0 19184 0 13286 0 0 0 158
0 18893 0 13507 0 0 0 179
0 19305 0 13248 0 0 0 144
0 18698 0 13624 0 0 0 162
0 19008 0 13354 0 0 0 170
0 19029 0 13626 0 0 0 156
0 19089 0 13500 0 0 0 150
0 18937 0 13450 0 0 0 179
0 19091 0 13557 0 0 0 178
0 19036 0 13299 0 0 0 145
0 18888 0 13542 0 0 0 170
0 19120 0 13698 0 0 0 165
0 18942 0 13286 0 0 0 179
0 18875 0 13445 0 0 0 179
0 19103 0 13482 0 0 0 174
0 18797 0 13281 0 0 0 145
0 19219 0 13504 0 0 0 165
0 19088 0 13434 0 0 0 168
0 19042 0 13557 0 0 0 161
0 18753 0 13406 0 0 0 159
0 19217 0 13392 0 0 0 185
0 18951 0 13526 0 0 0 178
0 18999 0 13463 0 0 0 181
0 18999 0 13625 0 0 0 160
0 19000 0 13239 0 0 0 149
0 18757 0 13372 0 0 0 152
0 18966 0 13387 0 0 0 153
0 19019 0 13279 0 0 0 164
0 19000 0 13474 0 0 0 176
0 18790 0 13414 0 0 0 171
0 19039 0 13387 0 0 0 179
0 20975 0 13449 0 0 0 173
0 21425 0 13681 0 0 0 159
0 21190 0 13492 0 0 0 178
0 20965 0 13542 0 0 0 173
0 21044 0 14859 0 0 0 143
0 21013 0 14852 0 0 0 177
0 20871 0 14737 0 0 0 179
0 21115 0 14940 0 0 0 160
0 21056 0 14789 0 0 0 140
0 21071 0 15005 0 0 0 165
0 20946 0 14954 0 0 0 186
0 21255 0 15078 0 0 0 191
0 21075 0 14923 0 0 0 168
0 21229 0 14883 0 0 0 185
0 21024 0 14994 0 0 0 184
0 19023 0 13342 0 0 0 160
0 18928 0 13470 0 0 0 170
0 18878 0 13472 0 0 0 168
0 19320 0 13380 0 0 0 165
0 18724 0 13404 0 0 0 167
0 18742 0 13538 0 0 0 167
0 19187 0 13397 0 0 0 160
0 19024 0 13469 0 0 0 152
0 18549 0 13482 0 0 0 162
