# A B A' B' AB AA' BB' A'B'
0 16482 0 12895 0 0 0 421
0 16216 0 12847 0 0 0 426
0 16025 0 12631 0 0 0 407
0 15757 0 13998 0 0 0 405
0 16072 0 14094 0 0 0 450
0 16066 0 14070 0 0 0 410
0 15847 0 14258 0 0 0 416
0 16180 0 14216 0 0 0 415
0 16320 0 14189 0 0 0 414
0 15915 0 14260 0 0 0 457
0 15660 0 14123 0 0 0 485
0 14599 0 12647 0 0 0 429
0 14187 0 12819 0 0 0 425
0 14437 0 12745 0 0 0 389
0 14260 0 12761 0 0 0 411
0 14485 0 12621 0 0 0 425
0 14452 0 12749 0 0 0 411
0 14446 0 12878 0 0 0 406
0 14336 0 12881 0 0 0 422
0 14271 0 12619 0 0 0 401
0 14111 0 12736 0 0 0 418
0 14311 0 12873 0 0 0 399
0 14516 0 12685 0 0 0 434
0 14644 0 12782 0 0 0 440
0 14472 0 12944 0 0 0 434
0 14504 0 12892 0 0 0 386
0 14307 0 12574 0 0 0 431
0 14524 0 12688 0 0 0 440
0 14567 0 12701 0 0 0 444
0 14554 0 12531 0 0 0 423
0 14321 0 12792 0 0 0 407
0 14404 0 12749 0 0 0 406
0 14283 0 12851 0 0 0 414
0 14470 0 12497 0 0 0 393
0 14399 0 12880 0 0 0 409
0 14586 0 12726 0 0 0 413
0 14087 0 12887 0 0 0 391
0 14586 0 12524 0 0 0 395
0 14437 0 12951 0 0 0 441
0 14630 0 12747 0 0 0 467
0 14419 0 12636 0 0 0 407
0 14411 0 12743 0 0 0 425
0 14505 0 12683 0 0 0 419
0 14533 0 12699 0 0 0 435
0 14370 0 12893 0 0 0 444
0 14383 0 12817 0 0 0 407
0 14263 0 12751 0 0 0 457
0 14409 0 12816 0 0 0 401
0 14478 0 12715 0 0 0 446
0 14337 0 12706 0 0 0 448
0 14206 0 12604 0 0 0 447
0 14272 0 12557 0 0 0 371
0 14321 0 12505 0 0 0 445
0 14150 0 12783 0 0 0 407
0 14300 0 12784 0 0 0 427
0 15704 0 12654 0 0 0 409
0 15674 0 12599 0 0 0 403
0 15839 0 12714 0 0 0 398
0 15984 0 14249 0 0 0 419
0 15724 0 14342 0 0 0 418
