# A B A' B' AB AA' BB' A'B'
0 19795 0 14446 0 0 0 304
0 17882 0 13134 0 0 0 280
0 17981 0 12904 0 0 0 282
0 17885 0 13025 0 0 0 283
0 17537 0 12611 0 0 0 280
0 17483 0 12698 0 0 0 296
0 17355 0 12806 0 0 0 284
0 17312 0 12654 0 0 0 277
0 17731 0 12831 0 0 0 285
0 17321 0 12906 0 0 0 297
0 17350 0 12789 0 0 0 288
0 17309 0 13084 0 0 0 265
0 17181 0 12803 0 0 0 300
0 17491 0 12894 0 0 0 281
0 17341 0 12746 0 0 0 274
0 17352 0 12867 0 0 0 304
0 17338 0 12695 0 0 0 266
0 17252 0 12648 0 0 0 268
0 17249 0 12732 0 0 0 266
0 17641 0 12889 0 0 0 260
0 17227 0 12727 0 0 0 275
0 17395 0 12747 0 0 0 285
0 17412 0 12932 0 0 0 280
0 17226 0 12905 0 0 0 302
0 17459 0 12796 0 0 0 271
0 17370 0 12919 0 0 0 273
0 17267 0 12781 0 0 0 294
0 17527 0 12742 0 0 0 311
0 17117 0 12721 0 0 0 290
0 17491 0 13130 0 0 0 290
0 17355 0 13032 0 0 0 289
0 17223 0 12922 0 0 0 286
0 17294 0 12684 0 0 0 268
0 19602 0 12882 0 0 0 274
0 19149 0 12650 0 0 0 260
0 19380 0 12831 0 0 0 267
0 19432 0 12931 0 0 0 299
0 19222 0 14278 0 0 0 274
0 19325 0 14090 0 0 0 297
0 19339 0 14261 0 0 0 288
0 19546 0 14216 0 0 0 274
0 19419 0 14401 0 0 0 286
0 19186 0 14109 0 0 0 304
0 19376 0 14279 0 0 0 300
0 19483 0 14195 0 0 0 316
0 19014 0 14237 0 0 0 292
0 17068 0 12761 0 0 0 259
0 17438 0 12816 0 0 0 322
0 17502 0 12741 0 0 0 276
0 17495 0 13069 0 0 0 275
0 17343 0 12734 0 0 0 266
0 17063 0 12839 0 0 0 299
0 17208 0 12889 0 0 0 287
0 17229 0 12936 0 0 0 256
0 17191 0 12690 0 0 0 293
0 17595 0 12597 0 0 0 308
0 17326 0 12640 0 0 0 298
0 17195 0 12609 0 0 0 293
0 17283 0 12703 0 0 0 277
0 17164 0 12629 0 0 0 264
