# A B A' B' AB AA' BB' A'B'
0 16770 0 14436 0 0 0 536
0 14870 0 12975 0 0 0 465
0 14978 0 13059 0 0 0 498
0 15030 0 13142 0 0 0 508
0 16747 0 13032 0 0 0 493
0 16552 0 12963 0 0 0 496
0 16672 0 13013 0 0 0 450
0 16691 0 13148 0 0 0 492
0 16834 0 13131 0 0 0 476
0 16759 0 14602 0 0 0 539
0 16222 0 14246 0 0 0 530
0 14434 0 12758 0 0 0 507
0 14547 0 12992 0 0 0 498
0 14646 0 12682 0 0 0 428
0 14650 0 12901 0 0 0 442
0 14466 0 12981 0 0 0 473
0 14632 0 12708 0 0 0 484
0 14636 0 12810 0 0 0 477
0 14543 0 12667 0 0 0 457
0 14727 0 12821 0 0 0 487
0 14463 0 13020 0 0 0 484
0 14595 0 12767 0 0 0 458
0 14624 0 12920 0 0 0 469
0 14610 0 12857 0 0 0 482
0 14572 0 12760 0 0 0 480
0 14423 0 12926 0 0 0 461
0 14590 0 12754 0 0 0 457
0 14655 0 12701 0 0 0 461
0 14685 0 12621 0 0 0 441
0 14745 0 12782 0 0 0 492
0 14526 0 12771 0 0 0 473
0 14512 0 12812 0 0 0 443
0 14727 0 12855 0 0 0 509
0 14601 0 12820 0 0 0 489
0 14875 0 13133 0 0 0 550
0 14742 0 12845 0 0 0 462
0 14592 0 13088 0 0 0 481
0 14620 0 12935 0 0 0 488
0 14680 0 12817 0 0 0 456
0 14636 0 12705 0 0 0 483
0 14684 0 12962 0 0 0 497
0 14568 0 12828 0 0 0 474
0 14552 0 12984 0 0 0 484
0 14654 0 12843 0 0 0 463
0 14773 0 12998 0 0 0 482
0 14766 0 12974 0 0 0 496
0 14543 0 12947 0 0 0 477
0 14596 0 12819 0 0 0 468
0 14579 0 12875 0 0 0 434
0 14671 0 12732 0 0 0 488
0 14645 0 12729 0 0 0 484
0 14628 0 12831 0 0 0 460
0 14923 0 12732 0 0 0 460
0 14635 0 12685 0 0 0 481
0 14651 0 12556 0 0 0 479
0 14702 0 12859 0 0 0 460
0 14525 0 12900 0 0 0 479
0 14506 0 12986 0 0 0 474
0 14805 0 12910 0 0 0 489
0 14777 0 13009 0 0 0 462
