# A B A' B' AB AA' BB' A'B'
0 18053 0 15463 0 0 0 442
0 16096 0 13952 0 0 0 375
0 16108 0 13789 0 0 0 387
0 15963 0 13595 0 0 0 369
0 15857 0 13596 0 0 0 343
0 15994 0 13349 0 0 0 411
0 15730 0 13333 0 0 0 379
0 16055 0 13517 0 0 0 411
0 15779 0 13320 0 0 0 411
0 15545 0 13401 0 0 0 352
0 15761 0 13394 0 0 0 391
0 15802 0 13232 0 0 0 376
0 15916 0 13521 0 0 0 392
0 15917 0 13417 0 0 0 406
0 15693 0 13410 0 0 0 374
0 15536 0 13268 0 0 0 384
0 15709 0 13270 0 0 0 404
0 17369 0 13421 0 0 0 363
0 17418 0 13302 0 0 0 392
0 17341 0 13425 0 0 0 355
0 17367 0 14841 0 0 0 371
0 17502 0 14851 0 0 0 389
0 17636 0 14855 0 0 0 322
0 17493 0 14839 0 0 0 407
0 17321 0 14773 0 0 0 371
0 17328 0 14845 0 0 0 360
0 17470 0 14698 0 0 0 367
0 17213 0 14852 0 0 0 433
0 17420 0 14765 0 0 0 409
0 17669 0 14687 0 0 0 401
0 15757 0 13422 0 0 0 406
0 15581 0 13413 0 0 0 375
0 15428 0 13520 0 0 0 379
0 15650 0 13547 0 0 0 366
0 15465 0 13311 0 0 0 353
0 15574 0 13395 0 0 0 389
0 15641 0 13330 0 0 0 378
0 15752 0 13256 0 0 0 366
0 15658 0 13411 0 0 0 408
0 15550 0 13381 0 0 0 347
0 15673 0 13498 0 0 0 401
0 15693 0 13439 0 0 0 395
0 15646 0 13329 0 0 0 357
0 15615 0 13350 0 0 0 367
0 15614 0 13713 0 0 0 369
0 15519 0 13364 0 0 0 393
0 15628 0 13428 0 0 0 395
0 15660 0 13547 0 0 0 374
0 15634 0 13386 0 0 0 395
0 15451 0 13374 0 0 0 377
0 15656 0 13233 0 0 0 377
0 15493 0 13468 0 0 0 380
0 15772 0 13409 0 0 0 393
0 15487 0 13449 0 0 0 389
0 15563 0 13261 0 0 0 371
0 15488 0 13686 0 0 0 344
0 15495 0 13498 0 0 0 399
0 15723 0 13388 0 0 0 363
0 15847 0 13422 0 0 0 399
0 15498 0 13410 0 0 0 399
