# A B A' B' AB AA' BB' A'B'
0 17550 0 14198 0 0 0 458
0 15954 0 12962 0 0 0 408
0 16174 0 12747 0 0 0 422
0 16112 0 12761 0 0 0 411
0 15630 0 13017 0 0 0 417
0 15920 0 12733 0 0 0 425
0 15853 0 12730 0 0 0 400
0 15593 0 12846 0 0 0 407
0 16112 0 12876 0 0 0 423
0 15732 0 12835 0 0 0 442
0 15652 0 12483 0 0 0 406
0 15721 0 12834 0 0 0 448
0 15883 0 12803 0 0 0 431
0 15711 0 12876 0 0 0 392
0 15604 0 12754 0 0 0 377
0 17439 0 12675 0 0 0 422
0 17422 0 12468 0 0 0 420
0 17497 0 12954 0 0 0 412
0 17417 0 12827 0 0 0 393
0 17358 0 14175 0 0 0 412
0 17605 0 14148 0 0 0 448
0 17428 0 14224 0 0 0 422
0 17611 0 14470 0 0 0 437
0 17587 0 14390 0 0 0 421
0 17203 0 14201 0 0 0 394
0 17592 0 14152 0 0 0 402
0 17564 0 14262 0 0 0 397
0 17327 0 14163 0 0 0 471
0 17682 0 14233 0 0 0 467
0 15914 0 12683 0 0 0 433
0 16072 0 12702 0 0 0 367
0 15865 0 12850 0 0 0 406
0 15543 0 12936 0 0 0 400
0 15697 0 12755 0 0 0 435
0 15909 0 12630 0 0 0 397
0 15739 0 12798 0 0 0 385
0 15651 0 12860 0 0 0 421
0 15657 0 12764 0 0 0 395
0 15727 0 12681 0 0 0 428
0 15726 0 13027 0 0 0 410
0 15878 0 12822 0 0 0 447
0 16123 0 12788 0 0 0 421
0 15627 0 12889 0 0 0 376
0 15672 0 12922 0 0 0 484
0 15596 0 12648 0 0 0 420
0 15740 0 12727 0 0 0 440
0 15702 0 12785 0 0 0 457
0 15866 0 12785 0 0 0 425
0 15835 0 12795 0 0 0 412
0 15751 0 12706 0 0 0 408
0 15763 0 12741 0 0 0 439
0 16035 0 12737 0 0 0 424
0 15977 0 12639 0 0 0 430
0 15730 0 12669 0 0 0 435
0 15817 0 12535 0 0 0 427
0 15832 0 12790 0 0 0 392
0 15938 0 12691 0 0 0 409
0 15861 0 12634 0 0 0 415
0 15570 0 12875 0 0 0 439
0 15648 0 12772 0 0 0 409
