# A B A' B' AB AA' BB' A'B'
0 19081 0 14874 0 0 0 423
0 17407 0 13415 0 0 0 347
0 17376 0 13415 0 0 0 372
0 17311 0 13403 0 0 0 408
0 17262 0 13454 0 0 0 373
0 17365 0 13308 0 0 0 402
0 17433 0 13440 0 0 0 413
0 17279 0 13494 0 0 0 338
0 17096 0 13404 0 0 0 365
0 17181 0 13502 0 0 0 330
0 17274 0 13279 0 0 0 393
0 17313 0 13522 0 0 0 342
0 17519 0 13434 0 0 0 385
0 17385 0 13471 0 0 0 411
0 17178 0 13616 0 0 0 369
0 17357 0 13444 0 0 0 376
0 17304 0 13240 0 0 0 350
0 17293 0 13524 0 0 0 392
0 17208 0 13551 0 0 0 428
0 17044 0 13711 0 0 0 375
0 17234 0 13445 0 0 0 395
0 17559 0 13514 0 0 0 396
0 17473 0 13309 0 0 0 380
0 17643 0 13124 0 0 0 358
0 19113 0 13468 0 0 0 360
0 18878 0 13669 0 0 0 408
0 19379 0 13425 0 0 0 404
0 19127 0 14845 0 0 0 344
0 19191 0 15060 0 0 0 380
0 19140 0 14937 0 0 0 364
0 19469 0 14892 0 0 0 361
0 19053 0 14932 0 0 0 348
0 19115 0 15020 0 0 0 396
0 19060 0 14923 0 0 0 397
0 19360 0 14726 0 0 0 415
0 19168 0 14926 0 0 0 394
0 17243 0 13468 0 0 0 403
0 17218 0 13464 0 0 0 353
0 17204 0 13265 0 0 0 345
0 17056 0 13529 0 0 0 376
0 17361 0 13219 0 0 0 389
0 17315 0 13383 0 0 0 384
0 17255 0 13230 0 0 0 336
0 17374 0 13264 0 0 0 397
0 17156 0 13134 0 0 0 347
0 17142 0 13349 0 0 0 437
0 16971 0 13310 0 0 0 317
0 17342 0 13392 0 0 0 371
0 17250 0 13064 0 0 0 354
0 17360 0 13065 0 0 0 340
0 17267 0 13178 0 0 0 364
0 17165 0 13512 0 0 0 353
0 17411 0 13558 0 0 0 379
0 17366 0 13473 0 0 0 366
0 17168 0 13371 0 0 0 355
0 17297 0 13139 0 0 0 373
0 16896 0 13490 0 0 0 366
0 17333 0 13463 0 0 0 364
0 17239 0 13476 0 0 0 371
0 17333 0 13359 0 0 0 397
