# A B A' B' AB AA' BB' A'B'
0 31377 0 23203 0 0 0 445
0 28014 0 20699 0 0 0 413
0 27775 0 20441 0 0 0 391
0 27677 0 20614 0 0 0 405
0 28203 0 20422 0 0 0 382
0 27493 0 20474 0 0 0 390
0 28147 0 20371 0 0 0 389
0 27889 0 20545 0 0 0 388
0 27880 0 20612 0 0 0 373
0 27438 0 20382 0 0 0 386
0 27820 0 20386 0 0 0 394
0 28164 0 20359 0 0 0 398
0 27756 0 20425 0 0 0 378
0 27988 0 20467 0 0 0 387
0 27397 0 20598 0 0 0 365
0 27818 0 20511 0 0 0 379
0 27907 0 20531 0 0 0 396
0 27885 0 20845 0 0 0 428
0 27959 0 20520 0 0 0 395
0 28228 0 20545 0 0 0 403
0 28189 0 20554 0 0 0 399
0 27865 0 20626 0 0 0 411
0 27800 0 20504 0 0 0 372
0 27921 0 20218 0 0 0 383
0 27973 0 20245 0 0 0 401
0 27764 0 20468 0 0 0 400
0 28172 0 20848 0 0 0 401
0 28033 0 20618 0 0 0 410
0 27747 0 20671 0 0 0 363
0 27991 0 20588 0 0 0 434
0 27663 0 20467 0 0 0 381
0 27970 0 20818 0 0 0 407
0 31112 0 20420 0 0 0 383
0 30889 0 20238 0 0 0 409
0 30711 0 20535 0 0 0 417
0 31260 0 20420 0 0 0 387
0 30995 0 22763 0 0 0 360
0 31015 0 22621 0 0 0 378
0 30826 0 22711 0 0 0 380
0 31185 0 22838 0 0 0 398
0 31063 0 22890 0 0 0 391
0 30997 0 22785 0 0 0 381
0 30848 0 22898 0 0 0 376
0 31049 0 22627 0 0 0 406
0 30703 0 22817 0 0 0 444
0 30817 0 23088 0 0 0 431
0 30900 0 22762 0 0 0 423
0 27701 0 20521 0 0 0 371
0 27824 0 20374 0 0 0 385
0 27886 0 20247 0 0 0 390
0 27681 0 20650 0 0 0 379
0 27975 0 20551 0 0 0 375
0 28199 0 20304 0 0 0 380
0 27812 0 20542 0 0 0 396
0 27785 0 20553 0 0 0 380
0 27646 0 20711 0 0 0 419
0 27901 0 20457 0 0 0 358
0 27669 0 20572 0 0 0 405
0 27980 0 20619 0 0 0 397
0 27813 0 20295 0 0 0 388
