# A B A' B' AB AA' BB' A'B'
0 30422 0 25383 0 0 0 818
0 27139 0 22579 0 0 0 775
0 26826 0 22678 0 0 0 738
0 27223 0 22800 0 0 0 768
0 27303 0 22532 0 0 0 734
0 26897 0 22446 0 0 0 728
0 27161 0 22679 0 0 0 751
0 30019 0 22601 0 0 0 759
0 30134 0 22628 0 0 0 734
0 30058 0 22238 0 0 0 744
0 29840 0 24724 0 0 0 824
0 26698 0 22071 0 0 0 750
0 26667 0 22115 0 0 0 764
0 26555 0 22295 0 0 0 743
0 26731 0 22325 0 0 0 761
0 26681 0 22315 0 0 0 780
0 26514 0 22278 0 0 0 706
0 26821 0 22015 0 0 0 755
0 26479 0 21990 0 0 0 736
0 26524 0 21822 0 0 0 717
0 26844 0 22237 0 0 0 794
0 26439 0 21840 0 0 0 736
0 27109 0 22448 0 0 0 767
0 26317 0 21877 0 0 0 757
0 26478 0 22099 0 0 0 791
0 26701 0 21980 0 0 0 727
0 26617 0 22280 0 0 0 748
0 26498 0 22105 0 0 0 759
0 26380 0 22097 0 0 0 835
0 26714 0 21938 0 0 0 767
0 26438 0 21994 0 0 0 716
0 26741 0 22032 0 0 0 757
0 26574 0 22161 0 0 0 795
0 26861 0 22226 0 0 0 754
0 26804 0 22101 0 0 0 770
0 26756 0 21906 0 0 0 728
0 26785 0 21980 0 0 0 730
0 26759 0 22388 0 0 0 790
0 26576 0 22219 0 0 0 771
0 26644 0 22447 0 0 0 762
0 26888 0 22087 0 0 0 720
0 26803 0 22130 0 0 0 793
0 26557 0 22184 0 0 0 718
0 26639 0 21971 0 0 0 754
0 26504 0 22055 0 0 0 773
0 26800 0 22007 0 0 0 718
0 26839 0 22152 0 0 0 805
0 26453 0 22225 0 0 0 772
0 26510 0 22139 0 0 0 731
0 26526 0 22101 0 0 0 769
0 26628 0 22183 0 0 0 755
0 26324 0 22301 0 0 0 724
0 26885 0 22025 0 0 0 767
0 26936 0 22028 0 0 0 754
0 26782 0 22071 0 0 0 775
0 26563 0 22154 0 0 0 754
0 26478 0 22036 0 0 0 775
0 26578 0 22019 0 0 0 778
0 26476 0 22023 0 0 0 709
0 26341 0 22212 0 0 0 768
