# A B A' B' AB AA' BB' A'B'
0 27033 0 24251 0 0 0 304
0 23901 0 21468 0 0 0 253
0 23987 0 21043 0 0 0 283
0 23919 0 21397 0 0 0 268
0 23670 0 20934 0 0 0 280
0 23782 0 20906 0 0 0 243
0 23696 0 20867 0 0 0 258
0 24041 0 21390 0 0 0 264
0 23721 0 21298 0 0 0 273
0 23516 0 21056 0 0 0 272
0 23579 0 20725 0 0 0 244
0 23439 0 21151 0 0 0 246
0 23764 0 21037 0 0 0 284
0 23334 0 21028 0 0 0 252
0 23892 0 21184 0 0 0 240
0 23818 0 21066 0 0 0 266
0 26460 0 20984 0 0 0 246
0 26274 0 21109 0 0 0 241
0 26166 0 21371 0 0 0 251
0 26788 0 21100 0 0 0 227
0 26536 0 23512 0 0 0 250
0 26190 0 23546 0 0 0 309
0 26323 0 23402 0 0 0 247
0 26135 0 23295 0 0 0 228
0 26283 0 23477 0 0 0 275
0 26331 0 23377 0 0 0 231
0 26049 0 23264 0 0 0 255
0 26521 0 23537 0 0 0 306
0 26295 0 23355 0 0 0 274
0 26189 0 23484 0 0 0 263
0 23807 0 20919 0 0 0 268
0 24056 0 20957 0 0 0 225
0 23909 0 21116 0 0 0 240
0 23795 0 20923 0 0 0 253
0 23478 0 21009 0 0 0 241
0 23463 0 21078 0 0 0 265
0 23804 0 21166 0 0 0 263
0 23676 0 21020 0 0 0 239
0 23685 0 20891 0 0 0 249
0 23751 0 21205 0 0 0 250
0 23810 0 20990 0 0 0 259
0 23601 0 21325 0 0 0 233
0 24038 0 21192 0 0 0 284
0 23590 0 21039 0 0 0 279
0 23783 0 21250 0 0 0 256
0 23405 0 21008 0 0 0 259
0 23624 0 21013 0 0 0 292
0 23645 0 21176 0 0 0 276
0 23802 0 20959 0 0 0 283
0 23828 0 21079 0 0 0 245
0 23859 0 21131 0 0 0 248
0 23727 0 21358 0 0 0 220
0 23565 0 21044 0 0 0 267
0 23266 0 21340 0 0 0 253
0 23609 0 21090 0 0 0 270
0 23937 0 21329 0 0 0 254
0 23802 0 20665 0 0 0 245
0 23671 0 21332 0 0 0 259
0 24056 0 20859 0 0 0 248
0 23549 0 21017 0 0 0 245
