# A B A' B' AB AA' BB' A'B'
0 28420 0 24776 0 0 0 777
0 28629 0 24542 0 0 0 745
0 29239 0 24778 0 0 0 818
0 28544 0 24481 0 0 0 741
0 28869 0 24399 0 0 0 726
0 28694 0 24183 0 0 0 784
0 28475 0 24728 0 0 0 880
0 28581 0 24182 0 0 0 807
0 25877 0 21971 0 0 0 769
0 25600 0 22018 0 0 0 755
0 25597 0 22203 0 0 0 774
0 25642 0 22230 0 0 0 722
0 25984 0 21902 0 0 0 772
0 25655 0 22074 0 0 0 804
0 25798 0 22110 0 0 0 774
0 25913 0 22073 0 0 0 793
0 25659 0 22118 0 0 0 769
0 25874 0 22070 0 0 0 816
0 25590 0 21840 0 0 0 767
0 25532 0 22076 0 0 0 781
0 25530 0 22130 0 0 0 756
0 25406 0 22025 0 0 0 782
0 25740 0 22050 0 0 0 745
0 25732 0 22125 0 0 0 785
0 25704 0 22074 0 0 0 765
0 25489 0 22060 0 0 0 784
0 26029 0 22135 0 0 0 773
0 25870 0 22002 0 0 0 770
0 25973 0 22156 0 0 0 778
0 25298 0 22212 0 0 0 754
0 25505 0 22133 0 0 0 832
0 25530 0 22018 0 0 0 775
0 26015 0 22139 0 0 0 815
0 25768 0 21945 0 0 0 766
0 25870 0 22154 0 0 0 793
0 25641 0 22275 0 0 0 762
0 25823 0 22117 0 0 0 807
0 25938 0 21993 0 0 0 813
0 25751 0 21810 0 0 0 787
0 25636 0 21928 0 0 0 734
0 25602 0 22050 0 0 0 827
0 25728 0 21932 0 0 0 765
0 25434 0 21987 0 0 0 720
0 25541 0 22217 0 0 0 819
0 25936 0 21840 0 0 0 755
0 26072 0 21943 0 0 0 817
0 25607 0 21798 0 0 0 755
0 25864 0 21998 0 0 0 755
0 28905 0 22257 0 0 0 805
0 28575 0 22188 0 0 0 764
0 28969 0 21814 0 0 0 789
0 28352 0 21905 0 0 0 791
0 28635 0 24281 0 0 0 691
0 28849 0 24381 0 0 0 780
0 28447 0 24492 0 0 0 781
0 28508 0 24478 0 0 0 752
0 28569 0 24637 0 0 0 789
0 28450 0 24648 0 0 0 757
0 28517 0 24596 0 0 0 764
0 28547 0 24415 0 0 0 867
