# A B A' B' AB AA' BB' A'B'
0 25440 0 25199 0 0 0 10
0 25686 0 22575 0 0 0 18
0 25802 0 22114 0 0 0 18
0 25307 0 22571 0 0 0 11
0 25403 0 24874 0 0 0 26
0 25255 0 24908 0 0 0 21
0 25171 0 24523 0 0 0 13
0 25339 0 24627 0 0 0 12
0 25272 0 24822 0 0 0 14
0 25471 0 24623 0 0 0 20
0 25607 0 24717 0 0 0 13
0 23189 0 22151 0 0 0 14
0 22872 0 22490 0 0 0 15
0 22476 0 22072 0 0 0 18
0 22747 0 21967 0 0 0 12
0 22936 0 22281 0 0 0 19
0 22923 0 22357 0 0 0 22
0 23020 0 21997 0 0 0 17
0 22817 0 22318 0 0 0 16
0 22590 0 22027 0 0 0 17
0 22877 0 22114 0 0 0 14
0 22697 0 21925 0 0 0 16
0 23209 0 22360 0 0 0 13
0 22578 0 22435 0 0 0 14
0 22841 0 22162 0 0 0 13
0 22877 0 22279 0 0 0 16
0 22807 0 22042 0 0 0 18
0 23049 0 22208 0 0 0 5
0 22659 0 22401 0 0 0 9
0 22732 0 21924 0 0 0 16
0 22795 0 22355 0 0 0 19
0 22729 0 22353 0 0 0 14
0 22641 0 22117 0 0 0 11
0 22499 0 22076 0 0 0 15
0 22842 0 21904 0 0 0 17
0 22893 0 22138 0 0 0 11
0 22793 0 22118 0 0 0 10
0 22836 0 22278 0 0 0 15
0 22550 0 22036 0 0 0 17
0 22694 0 22156 0 0 0 7
0 22988 0 22324 0 0 0 17
0 22684 0 22046 0 0 0 14
0 22570 0 22295 0 0 0 22
0 22871 0 22024 0 0 0 9
0 22847 0 22201 0 0 0 14
0 23012 0 22041 0 0 0 20
0 22877 0 21928 0 0 0 9
0 22827 0 21942 0 0 0 16
0 23014 0 22070 0 0 0 11
0 23057 0 22333 0 0 0 11
0 22738 0 22062 0 0 0 23
0 23339 0 22376 0 0 0 20
0 22475 0 22104 0 0 0 21
0 22901 0 22022 0 0 0 14
0 22905 0 22217 0 0 0 18
0 22800 0 22482 0 0 0 18
0 25583 0 22243 0 0 0 13
0 25229 0 22161 0 0 0 12
0 25359 0 22297 0 0 0 12
0 25434 0 22035 0 0 0 11
