# A B A' B' AB AA' BB' A'B'
0 26354 0 21581 0 0 0 1020
0 23548 0 19303 0 0 0 885
0 23726 0 19458 0 0 0 828
0 23782 0 19449 0 0 0 899
0 23786 0 19282 0 0 0 961
0 23713 0 19331 0 0 0 907
0 22988 0 18904 0 0 0 834
0 23208 0 18791 0 0 0 857
0 23567 0 19359 0 0 0 942
0 23474 0 19020 0 0 0 905
0 23158 0 19242 0 0 0 878
0 23582 0 18979 0 0 0 918
0 23300 0 19062 0 0 0 867
0 23564 0 19308 0 0 0 939
0 23519 0 19149 0 0 0 874
0 23314 0 19075 0 0 0 873
0 23511 0 18964 0 0 0 887
0 23366 0 19197 0 0 0 841
0 23435 0 19010 0 0 0 920
0 23848 0 19321 0 0 0 973
0 23343 0 19169 0 0 0 887
0 23514 0 19112 0 0 0 864
0 23826 0 18972 0 0 0 904
0 23359 0 19361 0 0 0 841
0 23527 0 19417 0 0 0 874
0 23476 0 18941 0 0 0 898
0 23202 0 18913 0 0 0 808
0 23496 0 19372 0 0 0 910
0 23902 0 19110 0 0 0 919
0 23366 0 19186 0 0 0 859
0 23453 0 18980 0 0 0 841
0 23677 0 19151 0 0 0 910
0 23202 0 19335 0 0 0 922
0 23241 0 19189 0 0 0 889
0 23589 0 19398 0 0 0 904
0 25874 0 19097 0 0 0 848
0 25905 0 19071 0 0 0 930
0 26062 0 18952 0 0 0 896
0 26097 0 19374 0 0 0 903
0 25949 0 21306 0 0 0 900
0 26201 0 21350 0 0 0 903
0 26366 0 21409 0 0 0 922
0 25638 0 21307 0 0 0 887
0 26106 0 21095 0 0 0 861
0 26307 0 21099 0 0 0 852
0 26128 0 21165 0 0 0 930
0 26175 0 21225 0 0 0 915
0 26196 0 21350 0 0 0 899
0 25943 0 21170 0 0 0 1038
0 26123 0 21079 0 0 0 1047
0 26232 0 21308 0 0 0 976
0 23575 0 19172 0 0 0 949
0 23312 0 18989 0 0 0 896
0 23462 0 19235 0 0 0 850
0 23385 0 18885 0 0 0 919
0 23571 0 19040 0 0 0 915
0 23567 0 19256 0 0 0 917
0 23458 0 18953 0 0 0 908
0 23247 0 18880 0 0 0 927
0 23676 0 19161 0 0 0 910
