# A B A' B' AB AA' BB' A'B'
0 31110 0 21538 0 0 0 40
0 30480 0 21385 0 0 0 34
0 31049 0 21539 0 0 0 37
0 30435 0 21281 0 0 0 43
0 30819 0 21407 0 0 0 53
0 27454 0 19372 0 0 0 26
0 27293 0 19515 0 0 0 28
0 27503 0 19372 0 0 0 31
0 27478 0 19492 0 0 0 25
0 27259 0 19432 0 0 0 45
0 27597 0 19475 0 0 0 48
0 27517 0 19390 0 0 0 42
0 27649 0 19179 0 0 0 34
0 27752 0 19657 0 0 0 36
0 27721 0 19666 0 0 0 33
0 27550 0 19325 0 0 0 38
0 27898 0 19115 0 0 0 30
0 27482 0 18852 0 0 0 38
0 27501 0 19290 0 0 0 49
0 27621 0 19397 0 0 0 41
0 27427 0 19201 0 0 0 23
0 27669 0 19048 0 0 0 25
0 27256 0 18911 0 0 0 34
0 27375 0 19257 0 0 0 31
0 27603 0 19370 0 0 0 40
0 27346 0 19471 0 0 0 34
0 27584 0 19091 0 0 0 31
0 27434 0 19237 0 0 0 41
0 27153 0 19322 0 0 0 21
0 27167 0 19441 0 0 0 34
0 27539 0 19199 0 0 0 34
0 27553 0 19252 0 0 0 40
0 27327 0 19151 0 0 0 35
0 27566 0 19160 0 0 0 31
0 27551 0 19104 0 0 0 29
0 27212 0 19153 0 0 0 28
0 27443 0 19253 0 0 0 38
0 27420 0 19100 0 0 0 30
0 27409 0 19026 0 0 0 36
0 27638 0 19536 0 0 0 49
0 27581 0 18865 0 0 0 49
0 27541 0 19305 0 0 0 36
0 27400 0 19351 0 0 0 37
0 27679 0 19302 0 0 0 38
0 27631 0 19131 0 0 0 44
0 27789 0 19266 0 0 0 30
0 27448 0 19307 0 0 0 28
0 27559 0 19056 0 0 0 32
0 27212 0 19140 0 0 0 28
0 27598 0 19385 0 0 0 34
0 27509 0 19080 0 0 0 27
0 27394 0 19259 0 0 0 40
0 27761 0 19260 0 0 0 29
0 30873 0 19463 0 0 0 48
0 30534 0 19343 0 0 0 35
0 30664 0 19239 0 0 0 45
0 30671 0 19053 0 0 0 34
0 31081 0 21203 0 0 0 31
0 30887 0 21362 0 0 0 27
0 30767 0 21379 0 0 0 36
