# A B A' B' AB AA' BB' A'B'
0 26443 0 21278 0 0 0 456
0 26169 0 23787 0 0 0 449
0 25815 0 23611 0 0 0 411
0 25922 0 23174 0 0 0 460
0 26051 0 23254 0 0 0 441
0 26236 0 23277 0 0 0 429
0 25805 0 23347 0 0 0 427
0 26228 0 23515 0 0 0 510
0 26355 0 23346 0 0 0 524
0 26419 0 23359 0 0 0 538
0 23538 0 21291 0 0 0 443
0 23710 0 21124 0 0 0 482
0 23288 0 21269 0 0 0 456
0 23341 0 21039 0 0 0 444
0 23087 0 21314 0 0 0 457
0 23465 0 21154 0 0 0 497
0 23570 0 21136 0 0 0 495
0 23621 0 21312 0 0 0 444
0 23382 0 21493 0 0 0 451
0 23504 0 20891 0 0 0 432
0 23387 0 21078 0 0 0 472
0 23435 0 20727 0 0 0 448
0 23552 0 21220 0 0 0 424
0 23553 0 21056 0 0 0 488
0 23604 0 21052 0 0 0 401
0 23542 0 21079 0 0 0 448
0 23368 0 20952 0 0 0 454
0 23345 0 20751 0 0 0 455
0 23176 0 20981 0 0 0 454
0 23550 0 21164 0 0 0 428
0 23472 0 20979 0 0 0 471
0 23556 0 21058 0 0 0 471
0 23344 0 20953 0 0 0 461
0 23342 0 21228 0 0 0 485
0 23707 0 21420 0 0 0 502
0 23745 0 21129 0 0 0 465
0 23581 0 20978 0 0 0 504
0 23371 0 21137 0 0 0 466
0 23528 0 21183 0 0 0 439
0 23436 0 21204 0 0 0 470
0 23630 0 21311 0 0 0 466
0 23485 0 21203 0 0 0 462
0 23681 0 21001 0 0 0 452
0 23476 0 20963 0 0 0 462
0 23860 0 21127 0 0 0 447
0 23406 0 21377 0 0 0 457
0 23283 0 20996 0 0 0 439
0 23384 0 20875 0 0 0 440
0 23412 0 20916 0 0 0 437
0 23365 0 21064 0 0 0 409
0 23187 0 21451 0 0 0 439
0 23572 0 21285 0 0 0 453
0 23226 0 21259 0 0 0 480
0 23428 0 20934 0 0 0 470
0 23720 0 21116 0 0 0 457
0 23436 0 21111 0 0 0 432
0 23480 0 21054 0 0 0 485
0 23520 0 21107 0 0 0 436
0 23263 0 21150 0 0 0 458
0 23563 0 21011 0 0 0 456
