# A B A' B' AB AA' BB' A'B'
0 30203 0 23876 0 0 0 850
0 27388 0 21814 0 0 0 778
0 27564 0 21576 0 0 0 743
0 27423 0 21898 0 0 0 834
0 27260 0 21858 0 0 0 794
0 27453 0 21716 0 0 0 781
0 27649 0 21691 0 0 0 770
0 27923 0 21570 0 0 0 745
0 27337 0 21233 0 0 0 803
0 27162 0 21127 0 0 0 770
0 27019 0 21320 0 0 0 775
0 27113 0 21047 0 0 0 754
0 27299 0 21131 0 0 0 785
0 26916 0 21061 0 0 0 825
0 27095 0 21108 0 0 0 765
0 27234 0 21122 0 0 0 795
0 27011 0 21399 0 0 0 769
0 27359 0 21094 0 0 0 771
0 27062 0 21434 0 0 0 825
0 27178 0 21469 0 0 0 833
0 27325 0 21007 0 0 0 750
0 27337 0 21067 0 0 0 804
0 27079 0 21343 0 0 0 785
0 27080 0 21176 0 0 0 787
0 27008 0 21178 0 0 0 801
0 26944 0 21165 0 0 0 803
0 27267 0 21310 0 0 0 768
0 27258 0 21067 0 0 0 762
0 27003 0 21023 0 0 0 781
0 27228 0 21009 0 0 0 745
0 27298 0 20843 0 0 0 739
0 27452 0 21327 0 0 0 813
0 26902 0 21098 0 0 0 746
0 27183 0 21101 0 0 0 786
0 27244 0 21111 0 0 0 759
0 27427 0 21324 0 0 0 831
0 30264 0 21253 0 0 0 798
0 30297 0 21254 0 0 0 757
0 29832 0 21371 0 0 0 776
0 29871 0 21163 0 0 0 789
0 29884 0 23822 0 0 0 836
0 30180 0 23638 0 0 0 828
0 30151 0 23716 0 0 0 827
0 30379 0 23538 0 0 0 766
0 30434 0 23554 0 0 0 744
0 30196 0 23807 0 0 0 753
0 30165 0 23679 0 0 0 745
0 30677 0 23508 0 0 0 799
0 30460 0 23304 0 0 0 884
0 30185 0 23855 0 0 0 873
0 30462 0 23587 0 0 0 884
0 27108 0 21222 0 0 0 782
0 27451 0 21058 0 0 0 783
0 26899 0 21094 0 0 0 799
0 27083 0 21116 0 0 0 765
0 27077 0 21238 0 0 0 777
0 27392 0 20983 0 0 0 809
0 27268 0 21213 0 0 0 790
0 27300 0 21143 0 0 0 755
0 27151 0 21314 0 0 0 782
