# A B A' B' AB AA' BB' A'B'
0 26130 0 24964 0 0 0 35
0 26283 0 22290 0 0 0 28
0 26315 0 22225 0 0 0 27
0 26184 0 22398 0 0 0 32
0 26184 0 22328 0 0 0 34
0 26374 0 24955 0 0 0 21
0 26137 0 24767 0 0 0 33
0 26353 0 24724 0 0 0 27
0 26116 0 24819 0 0 0 34
0 26277 0 24938 0 0 0 28
0 26442 0 24779 0 0 0 28
0 23553 0 22212 0 0 0 27
0 23318 0 22273 0 0 0 29
0 23425 0 22235 0 0 0 22
0 23507 0 22280 0 0 0 21
0 23376 0 22186 0 0 0 31
0 23478 0 22514 0 0 0 30
0 23667 0 21916 0 0 0 37
0 23468 0 22058 0 0 0 31
0 23415 0 22143 0 0 0 32
0 23378 0 22237 0 0 0 28
0 23350 0 22312 0 0 0 24
0 23611 0 22093 0 0 0 25
0 23491 0 21895 0 0 0 24
0 23450 0 22393 0 0 0 22
0 23669 0 22161 0 0 0 23
0 23416 0 22080 0 0 0 24
0 23460 0 21936 0 0 0 29
0 23390 0 22256 0 0 0 18
0 23520 0 22143 0 0 0 24
0 23612 0 22243 0 0 0 33
0 23620 0 21994 0 0 0 33
0 23642 0 22059 0 0 0 32
0 23694 0 22103 0 0 0 34
0 23926 0 22223 0 0 0 27
0 23694 0 22174 0 0 0 34
0 23697 0 22103 0 0 0 33
0 23707 0 22067 0 0 0 29
0 23329 0 21878 0 0 0 33
0 23824 0 21968 0 0 0 27
0 23391 0 22150 0 0 0 33
0 23712 0 22230 0 0 0 29
0 23461 0 22160 0 0 0 31
0 23533 0 22034 0 0 0 35
0 23354 0 22245 0 0 0 28
0 23406 0 22301 0 0 0 26
0 23545 0 21772 0 0 0 26
0 23705 0 22416 0 0 0 22
0 23232 0 22090 0 0 0 36
0 23477 0 22311 0 0 0 29
0 23509 0 22317 0 0 0 28
0 23939 0 22096 0 0 0 26
0 23371 0 22182 0 0 0 25
0 23522 0 22298 0 0 0 34
0 23738 0 22103 0 0 0 28
0 23723 0 22181 0 0 0 29
0 23473 0 22247 0 0 0 36
0 23296 0 22134 0 0 0 23
0 23572 0 22278 0 0 0 21
0 23754 0 22121 0 0 0 24
