# A B A' B' AB AA' BB' A'B'
0 27599 0 21237 0 0 0 564
0 24821 0 19280 0 0 0 489
0 24952 0 19517 0 0 0 495
0 25065 0 19105 0 0 0 522
0 24731 0 19247 0 0 0 493
0 24960 0 19159 0 0 0 506
0 25146 0 19176 0 0 0 491
0 24995 0 19300 0 0 0 451
0 24897 0 19204 0 0 0 478
0 25100 0 19315 0 0 0 473
0 24980 0 18885 0 0 0 497
0 24840 0 19019 0 0 0 455
0 25010 0 19179 0 0 0 510
0 24991 0 19092 0 0 0 488
0 24679 0 19224 0 0 0 485
0 24993 0 19212 0 0 0 563
0 24748 0 19133 0 0 0 504
0 24842 0 19091 0 0 0 466
0 24950 0 19362 0 0 0 507
0 24936 0 18884 0 0 0 478
0 25087 0 19372 0 0 0 516
0 25011 0 18985 0 0 0 450
0 24878 0 19316 0 0 0 492
0 24872 0 19177 0 0 0 496
0 24609 0 19165 0 0 0 500
0 25236 0 19247 0 0 0 504
0 24987 0 19312 0 0 0 532
0 24584 0 19008 0 0 0 490
0 24752 0 19116 0 0 0 478
0 24845 0 19264 0 0 0 479
0 24979 0 18905 0 0 0 490
0 24954 0 19110 0 0 0 511
0 24867 0 19128 0 0 0 483
0 24720 0 19259 0 0 0 522
0 25062 0 19131 0 0 0 490
0 24786 0 19010 0 0 0 521
0 24947 0 19105 0 0 0 511
0 24918 0 19023 0 0 0 469
0 24784 0 19231 0 0 0 530
0 24470 0 18978 0 0 0 481
0 25237 0 18840 0 0 0 479
0 24970 0 19160 0 0 0 470
0 24906 0 19519 0 0 0 482
0 24762 0 19320 0 0 0 509
0 24945 0 19173 0 0 0 508
0 27472 0 19111 0 0 0 503
0 27879 0 19182 0 0 0 531
0 27647 0 19280 0 0 0 487
0 27765 0 21479 0 0 0 508
0 27429 0 21251 0 0 0 496
0 27624 0 21367 0 0 0 486
0 27615 0 21436 0 0 0 487
0 27793 0 21160 0 0 0 477
0 27706 0 21359 0 0 0 482
0 27500 0 21282 0 0 0 472
0 27946 0 21383 0 0 0 542
0 27516 0 21123 0 0 0 561
0 27698 0 21200 0 0 0 563
0 27510 0 21362 0 0 0 597
0 24971 0 19045 0 0 0 494
