# A B A' B' AB AA' BB' A'B'
0 30678 0 25356 0 0 0 1169
0 27488 0 22893 0 0 0 956
0 27846 0 22723 0 0 0 981
0 27258 0 22760 0 0 0 1025
0 27902 0 22578 0 0 0 1039
0 27622 0 22233 0 0 0 943
0 27460 0 22143 0 0 0 966
0 27208 0 22410 0 0 0 969
0 27054 0 22123 0 0 0 949
0 27312 0 22087 0 0 0 964
0 27024 0 21935 0 0 0 1017
0 27743 0 21866 0 0 0 1030
0 27465 0 22286 0 0 0 1002
0 27555 0 22193 0 0 0 989
0 27403 0 22235 0 0 0 1010
0 27533 0 22331 0 0 0 1019
0 27287 0 22186 0 0 0 975
0 27188 0 21935 0 0 0 958
0 27453 0 22268 0 0 0 972
0 27089 0 21721 0 0 0 1028
0 27384 0 22513 0 0 0 996
0 27296 0 22149 0 0 0 967
0 27397 0 22205 0 0 0 1026
0 27300 0 21705 0 0 0 990
0 27531 0 22231 0 0 0 998
0 27370 0 21961 0 0 0 984
0 30176 0 21897 0 0 0 942
0 30825 0 22217 0 0 0 1011
0 29894 0 21900 0 0 0 936
0 30263 0 22232 0 0 0 985
0 30316 0 24585 0 0 0 1017
0 30417 0 24436 0 0 0 1038
0 30626 0 24499 0 0 0 979
0 30388 0 24640 0 0 0 1016
0 30558 0 24494 0 0 0 1032
0 30547 0 24698 0 0 0 1068
0 30341 0 24488 0 0 0 1028
0 30654 0 24547 0 0 0 1135
0 30360 0 24610 0 0 0 1177
0 30561 0 24517 0 0 0 1096
0 27560 0 22188 0 0 0 983
0 27213 0 21944 0 0 0 1021
0 27188 0 22155 0 0 0 987
0 27376 0 22037 0 0 0 1004
0 27299 0 21979 0 0 0 1003
0 27203 0 22394 0 0 0 989
0 27510 0 21972 0 0 0 986
0 27121 0 22113 0 0 0 981
0 27551 0 22246 0 0 0 1001
0 27370 0 22140 0 0 0 990
0 26975 0 22008 0 0 0 989
0 27691 0 22065 0 0 0 1004
0 27426 0 22163 0 0 0 1037
0 27607 0 22023 0 0 0 1004
0 27370 0 21930 0 0 0 954
0 27417 0 22165 0 0 0 952
0 27295 0 21996 0 0 0 991
0 27673 0 22042 0 0 0 1046
0 27331 0 22009 0 0 0 972
0 27487 0 22225 0 0 0 1056
