# A B A' B' AB AA' BB' A'B'
0 26837 0 19723 0 0 0 932
0 26981 0 19828 0 0 0 883
0 27204 0 22116 0 0 0 909
0 26956 0 22101 0 0 0 903
0 27029 0 22004 0 0 0 940
0 27137 0 21637 0 0 0 954
0 26913 0 21507 0 0 0 928
0 26505 0 21412 0 0 0 835
0 26643 0 21605 0 0 0 893
0 26830 0 21424 0 0 0 991
0 26768 0 21457 0 0 0 999
0 24057 0 19455 0 0 0 876
0 24012 0 19399 0 0 0 949
0 24445 0 19298 0 0 0 893
0 24091 0 19428 0 0 0 879
0 24107 0 19183 0 0 0 853
0 24037 0 19529 0 0 0 898
0 24235 0 19408 0 0 0 910
0 24076 0 19426 0 0 0 920
0 24136 0 19180 0 0 0 870
0 24096 0 19515 0 0 0 914
0 24362 0 19403 0 0 0 885
0 24155 0 19254 0 0 0 856
0 24016 0 19166 0 0 0 888
0 24374 0 19663 0 0 0 875
0 24025 0 19012 0 0 0 893
0 24076 0 19079 0 0 0 869
0 24072 0 19192 0 0 0 899
0 24029 0 19505 0 0 0 878
0 24281 0 19362 0 0 0 913
0 23633 0 19414 0 0 0 884
0 23755 0 19213 0 0 0 844
0 24162 0 19455 0 0 0 892
0 23893 0 19334 0 0 0 901
0 23979 0 19436 0 0 0 875
0 24375 0 19178 0 0 0 945
0 24253 0 19437 0 0 0 890
0 24209 0 19129 0 0 0 854
0 23921 0 19536 0 0 0 871
0 24381 0 19385 0 0 0 913
0 24147 0 19458 0 0 0 906
0 24178 0 19591 0 0 0 929
0 23752 0 19020 0 0 0 861
0 24163 0 19529 0 0 0 893
0 23908 0 19332 0 0 0 888
0 24214 0 19346 0 0 0 903
0 23896 0 19149 0 0 0 918
0 24262 0 19549 0 0 0 874
0 24045 0 19106 0 0 0 855
0 24282 0 19554 0 0 0 920
0 24143 0 19349 0 0 0 920
0 24043 0 19385 0 0 0 918
0 26769 0 19411 0 0 0 855
0 26990 0 19465 0 0 0 844
0 26493 0 19203 0 0 0 894
0 26351 0 19255 0 0 0 878
0 26773 0 19200 0 0 0 895
0 26813 0 21562 0 0 0 929
0 26819 0 21386 0 0 0 924
0 26874 0 21443 0 0 0 878
