# A B A' B' AB AA' BB' A'B'
0 30859 0 22827 0 0 0 671
0 28401 0 20753 0 0 0 643
0 27634 0 20993 0 0 0 577
0 27734 0 20930 0 0 0 648
0 27652 0 20585 0 0 0 619
0 27302 0 20480 0 0 0 580
0 27410 0 20755 0 0 0 670
0 27665 0 20667 0 0 0 566
0 27929 0 20610 0 0 0 612
0 27740 0 20250 0 0 0 562
0 27811 0 20688 0 0 0 604
0 27200 0 20559 0 0 0 576
0 27671 0 20335 0 0 0 550
0 27643 0 20399 0 0 0 586
0 27833 0 20474 0 0 0 611
0 27792 0 20523 0 0 0 569
0 27787 0 20278 0 0 0 622
0 27748 0 20527 0 0 0 603
0 27519 0 20348 0 0 0 570
0 30655 0 20578 0 0 0 603
0 30496 0 20591 0 0 0 636
0 30572 0 20708 0 0 0 583
0 30987 0 20674 0 0 0 594
0 30623 0 22955 0 0 0 610
0 30725 0 22712 0 0 0 593
0 30414 0 22911 0 0 0 655
0 30433 0 22652 0 0 0 571
0 30872 0 22856 0 0 0 607
0 30577 0 22710 0 0 0 577
0 30702 0 22725 0 0 0 575
0 30269 0 23165 0 0 0 679
0 30467 0 22958 0 0 0 640
0 27493 0 20450 0 0 0 595
0 27383 0 20379 0 0 0 582
0 27420 0 20548 0 0 0 599
0 27748 0 20629 0 0 0 593
0 27544 0 20645 0 0 0 582
0 27548 0 20569 0 0 0 579
0 27732 0 20511 0 0 0 604
0 27506 0 20363 0 0 0 562
0 27142 0 20534 0 0 0 548
0 27377 0 20864 0 0 0 566
0 27508 0 20596 0 0 0 643
0 27432 0 20665 0 0 0 610
0 27358 0 20317 0 0 0 592
0 27780 0 20876 0 0 0 631
0 27536 0 20375 0 0 0 586
0 27399 0 20757 0 0 0 584
0 27462 0 20587 0 0 0 604
0 27392 0 20464 0 0 0 621
0 27390 0 20275 0 0 0 577
0 27569 0 20617 0 0 0 607
0 27386 0 20538 0 0 0 581
0 27775 0 20128 0 0 0 606
0 27699 0 20538 0 0 0 566
0 27502 0 20703 0 0 0 591
0 27024 0 20651 0 0 0 603
0 27439 0 20511 0 0 0 596
0 27854 0 20958 0 0 0 649
0 27761 0 20540 0 0 0 578
