# A B A' B' AB AA' BB' A'B'
0 29145 0 23570 0 0 0 260
0 26463 0 21007 0 0 0 267
0 26416 0 21157 0 0 0 230
0 26373 0 21242 0 0 0 271
0 26203 0 21094 0 0 0 245
0 26661 0 21078 0 0 0 255
0 26777 0 21117 0 0 0 210
0 26550 0 21206 0 0 0 254
0 26572 0 20973 0 0 0 227
0 26236 0 21180 0 0 0 239
0 26198 0 20675 0 0 0 219
0 26465 0 21432 0 0 0 234
0 26045 0 21023 0 0 0 253
0 26257 0 20973 0 0 0 258
0 26669 0 21289 0 0 0 256
0 26143 0 21003 0 0 0 264
0 26474 0 21044 0 0 0 225
0 26392 0 21567 0 0 0 255
0 26434 0 21352 0 0 0 256
0 26473 0 21091 0 0 0 245
0 26774 0 21158 0 0 0 245
0 26088 0 21312 0 0 0 250
0 26069 0 21295 0 0 0 247
0 26459 0 21046 0 0 0 237
0 26587 0 20943 0 0 0 260
0 26762 0 21088 0 0 0 233
0 26467 0 21125 0 0 0 244
0 26314 0 21106 0 0 0 251
0 26687 0 20970 0 0 0 206
0 26364 0 21464 0 0 0 235
0 26285 0 21373 0 0 0 248
0 26174 0 21097 0 0 0 253
0 26359 0 20720 0 0 0 260
0 29436 0 21008 0 0 0 258
0 29164 0 20768 0 0 0 237
0 29326 0 21186 0 0 0 264
0 29357 0 21376 0 0 0 220
0 29156 0 23779 0 0 0 233
0 29196 0 23671 0 0 0 249
0 29397 0 23522 0 0 0 257
0 29313 0 23259 0 0 0 227
0 29081 0 23715 0 0 0 247
0 29158 0 23304 0 0 0 247
0 29282 0 23390 0 0 0 261
0 29042 0 23547 0 0 0 238
0 29351 0 23517 0 0 0 286
0 26631 0 21082 0 0 0 243
0 26755 0 21233 0 0 0 225
0 26525 0 21051 0 0 0 240
0 26428 0 21260 0 0 0 220
0 26661 0 21202 0 0 0 262
0 26695 0 20890 0 0 0 227
0 26774 0 21205 0 0 0 244
0 26283 0 21118 0 0 0 240
0 26537 0 21173 0 0 0 218
0 26417 0 21088 0 0 0 245
0 26451 0 20972 0 0 0 220
0 26398 0 20952 0 0 0 231
0 26181 0 21259 0 0 0 248
0 26528 0 21445 0 0 0 264
