# A B A' B' AB AA' BB' A'B'
0 30797 0 25305 0 0 0 1095
0 27721 0 23068 0 0 0 984
0 27393 0 22175 0 0 0 1002
0 26992 0 22046 0 0 0 987
0 26787 0 21970 0 0 0 971
0 26992 0 22075 0 0 0 1003
0 26966 0 21927 0 0 0 971
0 27192 0 22079 0 0 0 1014
0 26723 0 21940 0 0 0 1007
0 26903 0 21800 0 0 0 989
0 26760 0 22221 0 0 0 978
0 26889 0 22377 0 0 0 978
0 30069 0 21894 0 0 0 1002
0 30220 0 22055 0 0 0 1020
0 29999 0 21773 0 0 0 1014
0 29574 0 24392 0 0 0 999
0 29910 0 24500 0 0 0 1036
0 29893 0 24382 0 0 0 887
0 29867 0 24589 0 0 0 964
0 29859 0 24316 0 0 0 956
0 29975 0 24543 0 0 0 925
0 29748 0 24480 0 0 0 957
0 30060 0 24638 0 0 0 1074
0 30177 0 24549 0 0 0 1108
0 29704 0 24513 0 0 0 1094
0 26838 0 22137 0 0 0 1004
0 26632 0 21926 0 0 0 1021
0 27050 0 22029 0 0 0 994
0 27017 0 22195 0 0 0 1007
0 26732 0 21996 0 0 0 934
0 26791 0 22061 0 0 0 979
0 27018 0 21951 0 0 0 982
0 26977 0 22233 0 0 0 1014
0 26546 0 21944 0 0 0 982
0 27165 0 22416 0 0 0 1024
0 26943 0 21949 0 0 0 977
0 27035 0 22276 0 0 0 1006
0 27011 0 22142 0 0 0 947
0 27131 0 21831 0 0 0 950
0 26690 0 21867 0 0 0 975
0 27032 0 22131 0 0 0 1029
0 27614 0 22305 0 0 0 1004
0 27033 0 21957 0 0 0 1005
0 26952 0 21761 0 0 0 973
0 26960 0 21878 0 0 0 989
0 26628 0 22160 0 0 0 944
0 27139 0 22116 0 0 0 1015
0 26871 0 22249 0 0 0 1057
0 27158 0 22043 0 0 0 1021
0 27122 0 22102 0 0 0 1027
0 26706 0 21844 0 0 0 926
0 26926 0 22046 0 0 0 1013
0 27223 0 21781 0 0 0 963
0 26746 0 22031 0 0 0 1093
0 26940 0 21907 0 0 0 936
0 26922 0 22226 0 0 0 1035
0 27259 0 22245 0 0 0 1008
0 26990 0 22210 0 0 0 1012
0 27180 0 22043 0 0 0 997
0 27068 0 22036 0 0 0 1019
