# A B A' B' AB AA' BB' A'B'
0 26632 0 23424 0 0 0 734
0 24265 0 20920 0 0 0 651
0 24137 0 20941 0 0 0 664
0 24139 0 20891 0 0 0 668
0 23995 0 20894 0 0 0 648
0 24065 0 21074 0 0 0 658
0 24033 0 20830 0 0 0 683
0 24268 0 21146 0 0 0 667
0 24311 0 21124 0 0 0 711
0 24027 0 21184 0 0 0 701
0 23974 0 21027 0 0 0 669
0 24463 0 20821 0 0 0 643
0 24387 0 21039 0 0 0 682
0 24153 0 21214 0 0 0 633
0 23952 0 20761 0 0 0 673
0 24019 0 20415 0 0 0 663
0 24000 0 20795 0 0 0 701
0 26613 0 20344 0 0 0 622
0 26207 0 20429 0 0 0 678
0 26804 0 20558 0 0 0 673
0 26288 0 22868 0 0 0 631
0 26476 0 22835 0 0 0 649
0 26568 0 22817 0 0 0 631
0 26528 0 22780 0 0 0 594
0 26591 0 22836 0 0 0 666
0 26452 0 22934 0 0 0 656
0 26364 0 22921 0 0 0 668
0 26546 0 22849 0 0 0 640
0 26460 0 22883 0 0 0 732
0 26493 0 23191 0 0 0 768
0 26558 0 22828 0 0 0 737
0 23945 0 20357 0 0 0 716
0 23950 0 20414 0 0 0 678
0 23704 0 20839 0 0 0 627
0 24107 0 20395 0 0 0 655
0 23900 0 20605 0 0 0 671
0 23828 0 20454 0 0 0 637
0 23715 0 20639 0 0 0 657
0 23869 0 20623 0 0 0 637
0 23707 0 20301 0 0 0 655
0 23883 0 20627 0 0 0 665
0 23990 0 20465 0 0 0 670
0 23499 0 20533 0 0 0 626
0 23936 0 20638 0 0 0 661
0 23780 0 20694 0 0 0 670
0 23494 0 20293 0 0 0 616
0 24134 0 20391 0 0 0 691
0 23570 0 20588 0 0 0 673
0 24018 0 20562 0 0 0 690
0 23747 0 20520 0 0 0 702
0 23818 0 20678 0 0 0 658
0 23899 0 20876 0 0 0 683
0 23938 0 20956 0 0 0 683
0 24059 0 20689 0 0 0 672
0 23868 0 20656 0 0 0 650
0 23570 0 20769 0 0 0 655
0 23819 0 20660 0 0 0 680
0 23944 0 20369 0 0 0 627
0 24062 0 20268 0 0 0 676
0 23789 0 20659 0 0 0 643
