# A B A' B' AB AA' BB' A'B'
0 28004 0 24078 0 0 0 182
0 24943 0 21563 0 0 0 156
0 25184 0 21491 0 0 0 180
0 24957 0 21491 0 0 0 162
0 24843 0 21362 0 0 0 160
0 25308 0 21022 0 0 0 173
0 25002 0 21448 0 0 0 161
0 24997 0 21047 0 0 0 171
0 25099 0 21452 0 0 0 171
0 25047 0 21270 0 0 0 177
0 27824 0 23552 0 0 0 194
0 27845 0 23724 0 0 0 139
0 27996 0 23532 0 0 0 156
0 27762 0 23708 0 0 0 184
0 27635 0 23351 0 0 0 155
0 27481 0 23438 0 0 0 165
0 27593 0 23261 0 0 0 199
0 27698 0 23479 0 0 0 213
0 27658 0 23298 0 0 0 200
0 24830 0 21417 0 0 0 155
0 24822 0 21009 0 0 0 190
0 24721 0 21347 0 0 0 152
0 24856 0 21131 0 0 0 168
0 24838 0 21092 0 0 0 151
0 24648 0 21107 0 0 0 145
0 24953 0 21087 0 0 0 168
0 24852 0 21179 0 0 0 168
0 24661 0 21058 0 0 0 150
0 24784 0 21261 0 0 0 167
0 24673 0 20851 0 0 0 176
0 24628 0 21186 0 0 0 177
0 25124 0 21244 0 0 0 175
0 25088 0 21300 0 0 0 152
0 24549 0 21350 0 0 0 161
0 25010 0 21130 0 0 0 171
0 24846 0 21372 0 0 0 189
0 24924 0 21049 0 0 0 177
0 24796 0 21469 0 0 0 204
0 24909 0 21250 0 0 0 180
0 24889 0 21153 0 0 0 148
0 24607 0 21094 0 0 0 168
0 24841 0 21163 0 0 0 160
0 24827 0 21183 0 0 0 148
0 24702 0 21234 0 0 0 168
0 25063 0 21087 0 0 0 179
0 24768 0 20915 0 0 0 155
0 25099 0 21024 0 0 0 175
0 24771 0 21000 0 0 0 174
0 24899 0 21363 0 0 0 215
0 24928 0 21049 0 0 0 160
0 25034 0 21230 0 0 0 161
0 24805 0 21044 0 0 0 159
0 24989 0 21068 0 0 0 162
0 24614 0 21058 0 0 0 173
0 24735 0 21166 0 0 0 181
0 25015 0 20872 0 0 0 190
0 24943 0 21252 0 0 0 157
0 24659 0 20960 0 0 0 166
0 24622 0 21133 0 0 0 173
0 24625 0 21285 0 0 0 176
