# A B A' B' AB AA' BB' A'B'
0 27288 0 23051 0 0 0 309
0 24455 0 20401 0 0 0 290
0 24422 0 20811 0 0 0 297
0 24510 0 20673 0 0 0 322
0 24208 0 20327 0 0 0 302
0 24591 0 20644 0 0 0 304
0 24521 0 20745 0 0 0 295
0 24602 0 20602 0 0 0 290
0 24808 0 20554 0 0 0 335
0 24411 0 20351 0 0 0 301
0 24024 0 20674 0 0 0 308
0 24657 0 20477 0 0 0 333
0 24571 0 20707 0 0 0 300
0 24399 0 20289 0 0 0 308
0 24242 0 20340 0 0 0 317
0 24453 0 20405 0 0 0 300
0 24493 0 20445 0 0 0 275
0 24722 0 20403 0 0 0 315
0 24629 0 20419 0 0 0 322
0 24572 0 20605 0 0 0 303
0 25168 0 20511 0 0 0 313
0 27178 0 20646 0 0 0 294
0 27549 0 20687 0 0 0 313
0 27688 0 20287 0 0 0 294
0 27523 0 20705 0 0 0 302
0 27267 0 22838 0 0 0 322
0 27120 0 22922 0 0 0 304
0 27080 0 22695 0 0 0 305
0 27194 0 22850 0 0 0 324
0 27499 0 23087 0 0 0 299
0 26957 0 23128 0 0 0 299
0 27446 0 22723 0 0 0 291
0 26984 0 22877 0 0 0 344
0 27339 0 23060 0 0 0 356
0 24658 0 20660 0 0 0 313
0 24459 0 20644 0 0 0 293
0 24578 0 20435 0 0 0 300
0 24264 0 20644 0 0 0 310
0 24383 0 20562 0 0 0 302
0 24617 0 20667 0 0 0 354
0 24363 0 20510 0 0 0 291
0 24721 0 20718 0 0 0 321
0 24408 0 20609 0 0 0 312
0 24693 0 20434 0 0 0 332
0 24637 0 20778 0 0 0 272
0 24533 0 20582 0 0 0 311
0 24718 0 20488 0 0 0 306
0 24381 0 20330 0 0 0 294
0 24264 0 20562 0 0 0 307
0 24364 0 20336 0 0 0 310
0 24381 0 20574 0 0 0 319
0 24737 0 20248 0 0 0 292
0 24525 0 20384 0 0 0 294
0 24751 0 20257 0 0 0 307
0 24412 0 20277 0 0 0 304
0 24448 0 20462 0 0 0 314
0 24268 0 20342 0 0 0 291
0 24534 0 20524 0 0 0 313
0 24506 0 20809 0 0 0 332
0 24264 0 20368 0 0 0 296
