# A B A' B' AB AA' BB' A'B'
0 26280 0 21684 0 0 0 901
0 23772 0 19235 0 0 0 821
0 23787 0 19564 0 0 0 806
0 23745 0 19248 0 0 0 785
0 23734 0 19293 0 0 0 761
0 23770 0 19214 0 0 0 814
0 23603 0 19302 0 0 0 789
0 23686 0 19052 0 0 0 810
0 23612 0 19170 0 0 0 788
0 23787 0 19266 0 0 0 854
0 23301 0 19100 0 0 0 704
0 23623 0 19221 0 0 0 788
0 23691 0 19361 0 0 0 825
0 23645 0 19376 0 0 0 804
0 23728 0 18728 0 0 0 805
0 23858 0 19000 0 0 0 766
0 23647 0 19417 0 0 0 796
0 23764 0 19065 0 0 0 799
0 23653 0 18944 0 0 0 804
0 23647 0 19094 0 0 0 767
0 23746 0 19078 0 0 0 814
0 23765 0 18854 0 0 0 775
0 24085 0 19198 0 0 0 837
0 23796 0 19052 0 0 0 761
0 23985 0 19076 0 0 0 815
0 26258 0 19453 0 0 0 790
0 26422 0 18992 0 0 0 768
0 25898 0 18971 0 0 0 759
0 26145 0 21094 0 0 0 787
0 26346 0 21088 0 0 0 778
0 26080 0 21181 0 0 0 760
0 26198 0 21176 0 0 0 713
0 26524 0 21320 0 0 0 778
0 26445 0 21380 0 0 0 809
0 26067 0 21372 0 0 0 797
0 26347 0 21345 0 0 0 781
0 26138 0 21575 0 0 0 880
0 26260 0 21149 0 0 0 856
0 23730 0 19167 0 0 0 846
0 23792 0 19013 0 0 0 737
0 23606 0 19014 0 0 0 785
0 23767 0 19160 0 0 0 818
0 23520 0 19001 0 0 0 781
0 23581 0 19080 0 0 0 752
0 23532 0 19261 0 0 0 757
0 23525 0 18790 0 0 0 796
0 23675 0 19052 0 0 0 777
0 23678 0 19039 0 0 0 771
0 23774 0 19284 0 0 0 736
0 23689 0 18938 0 0 0 806
0 23527 0 19101 0 0 0 834
0 23612 0 18801 0 0 0 777
0 23506 0 19419 0 0 0 733
0 23681 0 19156 0 0 0 754
0 23811 0 19007 0 0 0 765
0 23677 0 18755 0 0 0 756
0 23549 0 18984 0 0 0 750
0 23813 0 19273 0 0 0 792
0 23756 0 19294 0 0 0 785
0 23466 0 19292 0 0 0 756
