# A B A' B' AB AA' BB' A'B'
0 28084 0 24606 0 0 0 730
0 25004 0 21850 0 0 0 641
0 24769 0 21794 0 0 0 620
0 24621 0 21501 0 0 0 611
0 24536 0 21497 0 0 0 623
0 24443 0 21319 0 0 0 588
0 24750 0 21349 0 0 0 635
0 24485 0 21364 0 0 0 619
0 24643 0 21500 0 0 0 641
0 24626 0 21314 0 0 0 613
0 24347 0 21201 0 0 0 654
0 24201 0 21336 0 0 0 592
0 24142 0 21515 0 0 0 621
0 24289 0 21281 0 0 0 604
0 24476 0 21400 0 0 0 640
0 24448 0 21350 0 0 0 635
0 24353 0 21357 0 0 0 620
0 27366 0 21243 0 0 0 617
0 27282 0 21464 0 0 0 640
0 27279 0 20987 0 0 0 588
0 27278 0 23392 0 0 0 611
0 27132 0 23769 0 0 0 646
0 27116 0 23541 0 0 0 593
0 27114 0 23850 0 0 0 578
0 27567 0 23869 0 0 0 658
0 27555 0 23838 0 0 0 649
0 27317 0 23867 0 0 0 592
0 27230 0 23766 0 0 0 713
0 26983 0 23471 0 0 0 698
0 27652 0 23657 0 0 0 691
0 24639 0 21294 0 0 0 621
0 24436 0 21226 0 0 0 591
0 24478 0 21158 0 0 0 637
0 24508 0 21040 0 0 0 574
0 24765 0 21460 0 0 0 675
0 24552 0 21083 0 0 0 599
0 24822 0 21185 0 0 0 603
0 24702 0 20967 0 0 0 646
0 24608 0 21074 0 0 0 654
0 24534 0 21491 0 0 0 650
0 24678 0 20946 0 0 0 610
0 24534 0 21376 0 0 0 611
0 24676 0 21179 0 0 0 586
0 24660 0 21291 0 0 0 609
0 24105 0 21171 0 0 0 606
0 24474 0 21551 0 0 0 652
0 24367 0 21027 0 0 0 619
0 24389 0 21329 0 0 0 598
0 24370 0 21217 0 0 0 588
0 24908 0 21032 0 0 0 617
0 24700 0 20997 0 0 0 614
0 24733 0 21054 0 0 0 628
0 24404 0 21103 0 0 0 531
0 24225 0 21243 0 0 0 634
0 24277 0 21427 0 0 0 620
0 24529 0 21181 0 0 0 579
0 24381 0 21138 0 0 0 658
0 24631 0 21451 0 0 0 598
0 24594 0 21366 0 0 0 631
0 24467 0 21330 0 0 0 615
