# A B A' B' AB AA' BB' A'B'
0 30559 0 23897 0 0 0 509
0 27270 0 21650 0 0 0 440
0 27588 0 21087 0 0 0 394
0 27278 0 20825 0 0 0 419
0 27473 0 21176 0 0 0 400
0 27637 0 21032 0 0 0 406
0 27455 0 20902 0 0 0 386
0 27282 0 21045 0 0 0 432
0 27303 0 21092 0 0 0 383
0 27294 0 21230 0 0 0 407
0 27324 0 21431 0 0 0 430
0 30341 0 20954 0 0 0 419
0 30171 0 21379 0 0 0 404
0 30473 0 20925 0 0 0 421
0 30571 0 20988 0 0 0 439
0 30563 0 21244 0 0 0 413
0 30526 0 23337 0 0 0 433
0 30240 0 23662 0 0 0 448
0 30086 0 23492 0 0 0 444
0 30182 0 23324 0 0 0 429
0 30038 0 23465 0 0 0 418
0 30249 0 23639 0 0 0 432
0 30553 0 23465 0 0 0 400
0 30736 0 23644 0 0 0 461
0 30447 0 23905 0 0 0 512
0 27519 0 21266 0 0 0 411
0 27416 0 21251 0 0 0 432
0 27551 0 21064 0 0 0 436
0 27162 0 21119 0 0 0 443
0 27658 0 21377 0 0 0 432
0 27369 0 20986 0 0 0 455
0 27477 0 21007 0 0 0 430
0 27727 0 21137 0 0 0 427
0 27151 0 21127 0 0 0 409
0 27430 0 21173 0 0 0 411
0 27324 0 21076 0 0 0 415
0 27240 0 21098 0 0 0 407
0 27105 0 21377 0 0 0 412
0 27467 0 21195 0 0 0 401
0 27364 0 21432 0 0 0 421
0 27141 0 20959 0 0 0 438
0 27429 0 21130 0 0 0 436
0 27447 0 21277 0 0 0 442
0 27232 0 21466 0 0 0 432
0 27364 0 21142 0 0 0 398
0 27126 0 21513 0 0 0 406
0 27316 0 21130 0 0 0 384
0 27176 0 21269 0 0 0 397
0 27499 0 21048 0 0 0 460
0 27312 0 21084 0 0 0 415
0 27484 0 21277 0 0 0 431
0 27481 0 21031 0 0 0 398
0 27380 0 21465 0 0 0 420
0 27584 0 21104 0 0 0 440
0 27566 0 21321 0 0 0 432
0 27123 0 21096 0 0 0 451
0 27431 0 21016 0 0 0 432
0 27609 0 21163 0 0 0 421
0 27221 0 20863 0 0 0 458
0 27277 0 21131 0 0 0 430
